"question_id","question","answer","explanation","type","style","source_url","source_file","source_page","source_line"
"WH-25-01-013","短期議会の解散後、1640年11月から再び招集され、国王との対立を深めた議会は？","長期議会。","国王はスコットランドへの賠償金などを必要とし、再招集を迫られた。","用語の特定","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","394","57"
"WH-25-01-014","1642年、イギリスで国王と議会の対立から始まった革命は？","ピューリタン革命。","最初は王党派と議会派の内戦として始まった。","用語の特定","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","394","61"
"WH-25-01-015","ピューリタン革命の内戦が始まったのは何年か？","1642年。","1649年の国王処刑・共和政成立とは区別する。","時期","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","394","61"
"WH-25-01-016","テューダー朝断絶後、ジェームズ1世によって始まったイギリスの王朝は？","ステュアート朝。","スコットランド王がイングランド王を兼ねることになった。","主体","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","394","65"
"WH-25-01-017","ジェームズ1世即位時のイングランドとスコットランドの「同君連合」とは何か？","別々の国が、同じ君主をいただく関係。","この時点で、両国の議会や国家制度が一つになったわけではない。","逆向きの説明","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","394","65"
"WH-25-01-018","宗教的な弾圧を逃れ、オランダを経て北米へ移住したピューリタンたちは何と呼ばれるか？","ピルグリム＝ファーザーズ。","ステュアート朝の宗教政策への反発が、海外移住にもつながった。","用語の特定","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","395","71"
"WH-25-01-019","権利の請願と大憲章（マグナ＝カルタ）は、どのような関係にあるか？","権利の請願は、大憲章などで認められた歴史的な権利を再確認する文書だった。","課税や不当な拘束に対して、国王の権限を制限しようとする点が共通する。","関係","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","395","75"
"WH-25-01-020","チャールズ1世が無議会政治をやめ、短期議会を招集したのはなぜか？","スコットランドの反乱に対処する軍事費を、増税で確保するため。","国王の専制政治と、財政上の議会への依存が矛盾していた。","原因","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","395","79"
"WH-25-01-021","長期議会の議会派が、チャールズ1世の政治に抗議して提出した文書は？","大抗議文。","これを受けて国王は議会を武力で抑えようとし、内戦への動きが強まった。","用語の特定","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","395","81"
"WH-25-01-022","ピューリタン革命で、国王の絶対王政を支持した陣営は？","王党派（宮廷派）。","大貴族・特権商人・保守的なジェントリなどが加わった。","主体","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","396","95"
"WH-25-01-023","ピューリタン革命で、国王の専制に反対したジェントリ・ヨーマン・商工業者などの陣営は？","議会派（地方派）。","宗教的にはピューリタンが多く、ロンドンを拠点とした。","主体","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","396","95"
"WH-25-01-024","ピューリタン革命の王党派と議会派の主な地域的基盤は、それぞれどこか？","王党派はヨークを中心とする北部・西部、議会派はロンドンを中心とする東部・南部。","社会層・宗派とともに、両陣営の基盤を対応させて整理する。","関係","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","396","95"
"WH-25-01-025","ピューリタン革命で議会派の基盤となった、独立自営農民を何というか？","ヨーマン。","クロムウェルはヨーマンを中心に鉄騎隊を編成した。","用語の特定","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","396","95"
"WH-25-01-026","ピューリタン革命の議会派のうち、国王との妥協を目指した勢力は？","長老派。","王政そのものを廃止せず、王権を制限する立憲君主主義を主張した。","主体","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","396","97"
"WH-25-01-027","独立派を率い、議会軍を強化して王党派を破った人物は？","クロムウェル。","鉄騎隊・ニューモデル軍の編成と結びつけて覚える。","人物","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","396","97"
"WH-25-01-028","クロムウェルがヨーマンを中心に編成した、厳格な信仰と規律を特徴とする部隊は？","鉄騎隊。","「鉄」は、単に武器や鎧の材質を指すのではなく、信仰と規律の強さを表す。","用語の特定","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","396","99"
"WH-25-01-029","鉄騎隊が活躍し、議会派が王党派を破った戦いは？","マーストン＝ムーアの戦い。","この活躍が、議会軍全体を規律ある軍隊へ改める動きにつながった。","用語の特定","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","396","99"
"WH-25-01-030","鉄騎隊を手本に、議会派が軍全体を再編してつくった軍隊は？","ニューモデル軍。","地方の民兵の寄せ集めから、統一的な軍隊へ改めた。","用語の特定","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","396","99"
"WH-25-01-031","1645年、議会軍が王党派に決定的な勝利を収めた戦いは？","ネーズビーの戦い。","敗れたチャールズ1世はスコットランドに逃れたが、議会派に引き渡された。","用語の特定","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","396","99"
"WH-25-01-032","長老派と独立派は、王政を残すかどうかについてどう異なったか？","長老派は王権を制限した王政を維持し、独立派は共和政を目指した。","国王の専制への反対で一致していても、その後の政治体制では対立した。","関係","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","397","107"
"WH-25-01-033","ピューリタン革命で、男子普通選挙を主張し、下層市民や兵士を基盤とした勢力は？","水平派。","共和政を目指す点では独立派と共通したが、参政権の範囲で対立した。","主体","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","397","107"
"WH-25-01-034","独立派と水平派では、選挙権を認める範囲がどう異なったか？","独立派は土地所有者などに制限し、水平派は男子普通選挙を主張した。","「共和政を支持する勢力が、全員同じ政治的要求を持っていた」とは考えない。","関係","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","397","107"
"WH-25-01-035","独立派が軍を使い、長老派の議員を議会から排除した出来事は？","プライド大佐の追放。","これにより独立派が議会と軍の両方を掌握した。","用語の特定","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","397","109"
"WH-25-01-036","ピューリタン革命の過程で、1649年に処刑されたイギリス王は？","チャールズ1世。","王の処刑後、国王のいない共和政が成立した。","人物","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","397","109"
"WH-25-01-037","チャールズ1世が処刑され、イギリスに共和政が成立したのは何年か？","1649年。","1642年の内戦開始、1660年の王政復古と区別する。","時期","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","397","109"
"WH-25-01-038","長老派の追放と水平派の弾圧により、イギリスの共和政はどの勢力が握ったか？","独立派が議会と軍を掌握した。","国王がいなくなっても、広い参政権を持つ政治が実現したわけではなかった。","結果","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","397","109"
"WH-25-01-039","クロムウェルが征服し、土地を没収してプロテスタントの地主などに与えた地域は？","アイルランド。","カトリック勢力と結びつく王党派の討伐が背景にあった。","場所","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","397","125"
"WH-25-01-040","クロムウェルによるアイルランド征服と土地没収は、どのような問題の原因となったか？","プロテスタント地主による支配を伴う、のちのアイルランド問題。","宗教対立と土地支配の問題が重なった。","結果","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","397","125"
"WH-25-01-041","クロムウェルがアイルランドに続いて征服し、チャールズ2世が亡命することになった地域は？","スコットランド。","長老派が強い地域で、チャールズ2世はここで王となっていた。","場所","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","397","125"
"WH-25-01-042","1651年、輸送をイギリスと貿易相手国の船に限り、オランダの中継貿易を排除した法令は？","航海法。","本国・植民地間やヨーロッパ諸国との貿易で、イギリス商人の利益を守ろうとした。","用語の特定","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","397","127"
"WH-25-01-043","航海法がオランダとの戦争を引き起こしたのはなぜか？","オランダが得意とした中継貿易を、イギリスの貿易から排除したため。","両国にカルヴァン派が多くても、商業上の利害は対立した。","原因","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","397","127"
"WH-25-01-044","クロムウェル時代、航海法を契機として起きた対オランダ戦争は？","第1次英蘭戦争（イギリス＝オランダ戦争）。","第2次・第3次は、王政復古後のチャールズ2世時代である。","用語の特定","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","397","127"
"WH-25-01-045","1653年、残部議会を解散したクロムウェルが就いた地位は？","護国卿。","国王ではないが、軍隊を基盤に独裁的な権力を持った。","用語の特定","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","397","129"
"WH-25-01-046","クロムウェルは残部議会をどのように扱い、何を基盤に独裁したか？","残部議会を武力で解散し、軍隊を基盤に軍事独裁を行った。","共和政の成立と、議会による統治の定着は同じではない。","内容","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","397","129"
"WH-25-01-047","クロムウェルの死後、王政復古へ向かった背景は？","軍事独裁と禁欲的生活の強制への不満を、後継者が抑えられなくなったため。","劇場や居酒屋の閉鎖なども反発を招き、息子リチャードは護国卿を辞任した。","原因","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","398","137"
"WH-25-01-048","クロムウェル死後、チャールズ2世を迎えてステュアート朝を復活した出来事は？","王政復古。","共和政は終わったが、国王と議会の対立は後に再び強まった。","用語の特定","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","398","137"
"WH-25-01-049","ピューリタン革命の展開を、対立・共和政・その後の三点で説明しなさい。","国王と議会の対立から内戦が起こり、独立派が国王を処刑して共和政を樹立した。クロムウェルの軍事独裁を経て、死後は王政復古となった。","王党派と議会派の対立だけでなく、議会派内部の対立も展開を左右した。","統合説明","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","398","137"
