"question_id","question","answer","explanation","type","style","source_url","source_file","source_page","source_line"
"WH-22-03-054","メキシコに攻め込み、アステカ王国を征服したスペイン人は？","コルテス。","ピサロによるインカ帝国征服と区別する。","人物","一問一答","","22_ルネサンスと大航海時代.md","361","295"
"WH-22-03-055","コルテスに征服された、メキシコの王国は？","アステカ王国。","征服後、スペインの植民地ヌエバ＝エスパーニャが建設された。","主体","一問一答","","22_ルネサンスと大航海時代.md","361","295"
"WH-22-03-056","コルテスに破壊され、その後メキシコ＝シティが築かれたアステカの都市は？","テノチティトラン。","アステカ征服によって、先住民の都市空間も改変された。","場所","一問一答","","22_ルネサンスと大航海時代.md","361","295"
"WH-22-03-057","皇帝アタワルパを捕らえ、インカ帝国を征服したスペイン人は？","ピサロ。","コルテスとアステカ、ピサロとインカという組合せを押さえる。","人物","一問一答","","22_ルネサンスと大航海時代.md","361","310"
"WH-22-03-058","ピサロに征服された、南アメリカの帝国は？","インカ帝国。","征服後、スペイン本国から派遣される副王による支配が進められた。","主体","一問一答","","22_ルネサンスと大航海時代.md","361","310"
"WH-22-03-059","スペイン本国から植民地に派遣され、国王の代理として統治した役職は？","副王。","アメリカ大陸の征服地を、本国の王権のもとで支配する役職だった。","用語の特定","一問一答","","22_ルネサンスと大航海時代.md","361","310"
"WH-22-03-060","スペイン領アメリカで、キリスト教の布教を条件に植民者へ先住民の支配を委ねた制度は？","エンコミエンダ制。","資料では、強制労働を伴い、先住民を酷使した制度として説明されている。","用語の特定","一問一答","","22_ルネサンスと大航海時代.md","361","312"
"WH-22-03-061","エンコミエンダ制とは、どのような植民地支配制度か？","キリスト教の布教を条件に、植民者へ土地と先住民の支配を委ね、労働力を利用させる制度。","資料の説明に基づく。後のアシエンダ制との違いを意識する。","逆向きの説明","一問一答","","22_ルネサンスと大航海時代.md","361","312"
"WH-22-03-062","スペインの征服後、アメリカ先住民の人口が激減した主な要因は？","大農園・鉱山での過酷な労働と、ヨーロッパ人が持ち込んだ伝染病。","軍事的征服だけでなく、労働の強制や疾病の影響も重要である。","原因","一問一答","","22_ルネサンスと大航海時代.md","361","312"
"WH-22-03-063","先住民への過酷な支配を告発し、エンコミエンダ制を批判したドミニコ会の聖職者は？","ラス＝カサス。","カルロス1世へ先住民の被害を伝える報告を提出した。","人物","一問一答","","22_ルネサンスと大航海時代.md","361","314"
"WH-22-03-064","ラス＝カサスが先住民支配の実態を告発し、カルロス1世に提出した報告は？","『インディアスの破壊についての簡潔な報告』。","征服者による支配を、同時代の聖職者が批判した例である。","用語の特定","一問一答","","22_ルネサンスと大航海時代.md","361","314"
"WH-22-03-065","スペイン領アメリカでは、先住民に代わる労働力としてどこから誰が大量に移入されたか？","西アフリカから黒人奴隷が移入された。","植民地経営と、大西洋の奴隷貿易の拡大が結びついた。","内容","一問一答","","22_ルネサンスと大航海時代.md","361","314"
"WH-22-03-066","エスパニョーラ島やキューバのプランテーションで、資料が挙げる代表的な生産物は？","砂糖。","奴隷労働を利用した大規模生産が行われた。","内容","一問一答","","22_ルネサンスと大航海時代.md","361","314"
"WH-22-03-067","17世紀以降、負債で自由を奪われた農民を労働力とする大農場経営を何というか？","アシエンダ制。","エンコミエンダ制とは、労働力を確保する仕組みが異なる。","用語の特定","一問一答","","22_ルネサンスと大航海時代.md","361","314"
"WH-22-03-068","アシエンダ制のもとで、負債を負って自由を奪われた農民を何というか？","ペオン。","大農場経営を支える労働力とされた。","用語の特定","一問一答","","22_ルネサンスと大航海時代.md","361","314"
"WH-22-03-069","16世紀半ば、現在のボリビアにあたる地域で開発が進み、スペインに大量の銀をもたらした銀山は？","ポトシ銀山。","当時はペルー副王領の一部で、世界的な銀流通を拡大させた。","場所","一問一答","","22_ルネサンスと大航海時代.md","361","316"
"WH-22-03-070","ポトシ銀山とともに資料に挙げられる、メキシコの巨大銀山は？","サカテカス銀山。","アメリカ大陸の複数の鉱山から、大量の銀が生産された。","場所","一問一答","","22_ルネサンスと大航海時代.md","361","316"
"WH-22-03-071","ポトシ銀山などでの銀の大量生産を支えた、資料に挙げられる精錬技術は？","水銀アマルガム法。","先住民の強制労働と精錬技術の進歩が、大量の銀生産を支えた。","用語の特定","一問一答","","22_ルネサンスと大航海時代.md","361","316"
