"question_id","question","answer","explanation","type","style","source_url","source_file","source_page","source_line"
"WH-23-03-012","イギリス女王メアリ1世が結婚したスペイン王は？","フェリペ2世。","この結婚によって、イギリスはスペインの対外戦争にも巻き込まれた。","人物","一問一答","","23_宗教改革.md","374","282"
"WH-23-03-013","メアリ1世の後に即位し、国教会を再建してイギリスの絶対王政を確立した女王は？","エリザベス1世。","宗教と政治の両面で国内のまとまりを図った。","人物","一問一答","","23_宗教改革.md","374","284"
"WH-23-03-014","1559年、エリザベス1世が国教会の儀式や礼拝を統一するため制定した法律は？","統一法。","ヘンリ8世の首長法と、制定者・役割を区別する。","用語の特定","一問一答","","23_宗教改革.md","374","287"
"WH-23-03-015","エリザベス1世が統一法を制定したのは何年か？","1559年。","カトリック復活による混乱の後、国教会を確立する過程の出来事である。","時期","一問一答","","23_宗教改革.md","374","287"
"WH-23-03-016","エリザベス1世時代、イギリス国教会の教義を定めた文書を何というか？","信仰箇条。","儀式・礼拝の統一を定めた統一法とは区別する。","用語の特定","一問一答","","23_宗教改革.md","374","288"
"WH-23-03-017","エリザベス1世の財政顧問として貨幣改鋳に関わり、「悪貨は良貨を駆逐する」の言葉で知られる人物は？","グレシャム。","貨幣の品質を改め、経済の安定を図った。","人物","一問一答","","23_宗教改革.md","374","292"
"WH-23-03-018","エリザベス1世時代、貧民や失業者の救済のために制定された法律は？","救貧法。","囲い込みや毛織物輸出の不振による生活困窮が背景にあった。","用語の特定","一問一答","","23_宗教改革.md","374","294"
"WH-23-03-019","1600年、イギリスでアジア貿易の独占権を与えられて設立された会社は？","イギリス東インド会社。","のちのイギリスのアジア進出、特にインド進出の中心となった。","用語の特定","一問一答","","23_宗教改革.md","374","295"
"WH-23-03-020","イギリス東インド会社が設立されたのは何年か？","1600年。","エリザベス1世時代の対外経済政策に位置づける。","時期","一問一答","","23_宗教改革.md","374","295"
"WH-23-03-021","エリザベス1世時代のイギリス外交が基本とした、大陸諸国への方針は？","大陸ヨーロッパの勢力均衡を図ること。","特定の大陸国家が強大化するのを防ぐため、反スペイン・反ハプスブルク政策をとった。","内容","一問一答","","23_宗教改革.md","374","297"
"WH-23-03-022","政府の許可を得て敵国の商船などを襲い、エリザベス1世が対スペイン戦で利用した船を何というか？","私拿捕船（私掠船）。","政府公認の私的な襲撃活動として、スペインの銀船団を狙った。","用語の特定","一問一答","","23_宗教改革.md","374","299"
"WH-23-03-023","エリザベス1世がオランダ独立戦争を支援した、対外政策上の狙いは何か？","スペインを弱体化させるため。","大陸での勢力均衡を図る方針に沿うものだった。","原因","一問一答","","23_宗教改革.md","374","300"
"WH-23-03-024","1588年、イギリスがスペインの無敵艦隊を破った海戦は？","アルマダ海戦。","エリザベス1世とフェリペ2世の対立が軍事衝突へ進んだ。","用語の特定","一問一答","","23_宗教改革.md","374","301"
"WH-23-03-025","イギリスがスペインの無敵艦隊を破ったのは何年か？","1588年。","レパントの海戦など、スペインが関わる他の海戦と区別する。","時期","一問一答","","23_宗教改革.md","374","301"
"WH-23-03-026","アルマダ海戦で活躍した、イギリスの私掠船の指導者を2人答えなさい。","ドレークとホーキンズ。","国王・女王の名前と、実際の海上活動の担い手を区別する。","人物","一問一答","","23_宗教改革.md","374","301"
"WH-23-03-027","ヘンリ7世からエリザベス1世までのイギリス王家は？","テューダー朝。","バラ戦争を経て成立し、王権の強化が進んだ。","主体","一問一答","","23_宗教改革.md","375","312"
"WH-23-03-028","バラ戦争後、国内の貴族勢力を抑えて王権を強化した、ヘンリ8世の父は？","ヘンリ7世。","スペインとの婚姻関係を通じて、対外的な安定も図った。","人物","一問一答","","23_宗教改革.md","375","312"
"WH-23-03-029","ヘンリ8世の離婚問題で、教皇がカサリンとの離婚を認めにくかった国際政治上の背景は？","カサリンの甥であるカール5世の強い影響を受けていたため。","王室の婚姻問題は、イギリスとハプスブルク家の関係にも結びついていた。","原因","一問一答","","23_宗教改革.md","375","314"
"WH-23-03-030","没収された修道院領などを取得し、成長したイギリスの平民地主層を何というか？","ジェントリ（郷紳）。","のちに地方行政を担うなど、イギリス社会で重要な役割を果たした。","用語の特定","一問一答","","23_宗教改革.md","376","354"
"WH-23-03-031","イギリスで第1次囲い込みが進んだ経済的背景は何か？","毛織物貿易が拡大し、羊毛を増産するための牧羊地が求められたこと。","ジェントリなどの地主層が、より大きな利益を求めて進めた。","原因","一問一答","","23_宗教改革.md","376","360"
"WH-23-03-032","羊毛増産のため、地主が開放耕地や共有地を囲って牧羊地を広げた動きを何というか？","第1次囲い込み。","農民の追放や生活の圧迫を伴った。","用語の特定","一問一答","","23_宗教改革.md","376","360"
"WH-23-03-033","第1次囲い込みは、小作人や中小自作農民にどのような影響を与えたか？","小作人は耕地から追い出され、共有地を失った中小自作農民も生活が苦しくなった。","生産拡大の一方で、貧困や社会不安が増大した。","結果","一問一答","","23_宗教改革.md","376","360"
"WH-23-03-034","第1次囲い込みによる農民の困窮を、『ユートピア』で批判した人物は？","トマス＝モア。","「羊が人間を食い殺す」という表現で知られる。","人物","一問一答","","23_宗教改革.md","376","360"
"WH-23-03-035","エドワード6世時代の国教会は、教義と組織・儀式の面で、それぞれどのような特徴を持ったか？","教義はカルヴァン派に近づけたが、組織や儀式にはカトリックに近い部分を残した。","単純にカトリックと全く同じ、あるいは全く別の教会になったわけではない。","関係","一問一答","","23_宗教改革.md","376","364"
"WH-23-03-036","メアリ1世が「血のメアリ」と呼ばれたのはなぜか？","カトリックを復活させ、新教徒を多数処刑したため。","国教会成立後の政策を覆し、宗教的な混乱を深めた。","原因","一問一答","","23_宗教改革.md","376","366"
"WH-23-03-037","メアリ1世時代、イギリスが対フランス戦争で失った大陸最後の領土は？","カレー。","スペインとの結婚同盟によって戦争に巻き込まれた結果と説明されている。","場所","一問一答","","23_宗教改革.md","376","366"
"WH-23-03-038","エリザベス1世は国内の宗教対立を収めるため、国教会をどのように整えたか？","政治的統合を優先し、儀式にはカトリック的要素を残すなど、幅広い人が受け入れやすい教会にした。","国王への服従を保つ人々を、むやみに処罰しない方針もとった。","内容","一問一答","","23_宗教改革.md","377","380"
"WH-23-03-039","エリザベス1世の国教会に対し、カルヴァン主義の徹底を求めた人々は？","ピューリタン（清教徒）。","国教会には、カトリック的な儀式や組織が残っていた。","主体","一問一答","","23_宗教改革.md","377","380"
"WH-23-03-040","エリザベス1世に代わる女王として、カトリック派やスペイン側が擁立を狙った人物は？","メアリ＝ステュアート。","スコットランド女王で、イギリス女王メアリ1世とは別人である。","人物","一問一答","","23_宗教改革.md","377","388"
"WH-23-03-041","イギリス人として初めて西回り世界周航に成功し、対スペインの私掠活動でも知られる人物は？","ドレーク。","資料では、ホーキンズと区別すべき業績として紹介されている。","人物","一問一答","","23_宗教改革.md","378","396"
"WH-23-03-042","資料では、イギリスが大陸の勢力均衡を重視した理由をどのように説明しているか？","大陸の一国が強大化して、海を越えてイギリスへ侵攻できる力を持つことを防ぐため。","反スペイン政策は、その時期の勢力均衡策だった。","原因","一問一答","","23_宗教改革.md","378","400"
"WH-23-03-043","エリザベス1世時代、北米ヴァージニアへの植民を試みた人物は？","ローリ。","資料では、この時期の植民は成功しなかったと説明されている。","人物","一問一答","","23_宗教改革.md","378","420"
"WH-23-03-044","資料では、イギリスの絶対王政は一般的な絶対王政と比べ、官僚制・常備軍の面でどのような特徴があったとされるか？","官僚制と常備軍が十分に発達しないまま、王権による統合が進んだ。","地方統治にはジェントリ、軍事には民兵や私掠船などを利用した。","関係","一問一答","","23_宗教改革.md","378","424"
"WH-23-03-045","イギリスでジェントリが任じられ、地方行政を担った役職は？","治安判事。","未発達な官僚制を、地方の地主層による統治で補った。","用語の特定","一問一答","","23_宗教改革.md","378","424"
"WH-23-03-046","官僚制が未発達だったイギリスでは、地方統治を主にどのような仕組みで補ったか？","ジェントリを治安判事として行政を任せ、国教会の組織も利用した。","国教会は宗教だけでなく、国家統治にも関わった。","内容","一問一答","","23_宗教改革.md","378","424"
"WH-23-03-047","資料では、エリザベス1世時代のイギリスは陸軍と海軍を主に何で補ったと説明されているか？","陸軍は地方の民兵、海軍は私拿捕船（私掠船）。","大規模な国王直属の常備軍が十分に整備されていたわけではない。","内容","一問一答","","23_宗教改革.md","378","424"
