"question_id","question","answer","explanation","type","style","source_url","source_file","source_page","source_line"
"WH-28-02-021","人権宣言の「私有財産の不可侵」とは、どのような原則か？","個人の持つ財産の権利を侵してはならないという原則。","資料は、宣言採択時には貴族の土地所有もなお残っていたことに注意を促している。","逆向きの説明","一問一答","","28_フランス革命.md","450","150"
"WH-28-02-022","ルイ16世は当初、封建的特権廃止と人権宣言の承認にどう対応したか？","王権を脅かすものとして承認しなかった。","その後、ヴェルサイユ行進による民衆の圧力のもとで認めた。","内容","一問一答","","28_フランス革命.md","450","150"
"WH-28-02-023","ヴェルサイユ行進を引き起こした、パリの民衆の生活上の問題は？","パンも手に入りにくい食糧難。","女性たちが国王に窮状を訴えるため、ヴェルサイユへ向かった。","原因","一問一答","","28_フランス革命.md","450","154"
"WH-28-02-024","ルイ16世の王妃で、マリア＝テレジアの娘だった人物は？","マリ＝アントワネット。","ヴェルサイユ行進の後、国王とともにパリへ移された。","人物","一問一答","","28_フランス革命.md","451","162"
"WH-28-02-025","ヴェルサイユ行進後、ルイ16世一家が移されたパリの宮殿は？","テュイルリー宮殿。","国王一家に続き、国民議会もパリへ移動した。","場所","一問一答","","28_フランス革命.md","451","162"
"WH-28-02-026","ヴェルサイユ行進は、国王の政策承認と居場所にどのような変化をもたらしたか？","国王に封建的特権廃止と人権宣言を認めさせ、国王一家をパリへ移した。","議会の改革が、民衆の行動を背景に進展した。","結果","一問一答","","28_フランス革命.md","451","162"
"WH-28-02-027","国民議会が国有化した教会財産を担保として発行した紙幣は？","アッシニア紙幣。","国の借金を減らすための措置と結びついたが、のちのインフレにつながった。","用語の特定","一問一答","","28_フランス革命.md","451","166"
"WH-28-02-028","国民議会が教会財産を国有化した財政上の目的は？","国庫の膨大な借金を減らすため。","国有化した財産が、アッシニア紙幣発行の担保に用いられた。","原因","一問一答","","28_フランス革命.md","451","166"
"WH-28-02-029","アッシニア紙幣の発行は、資料では民衆生活にどのような問題をもたらしたとされるか？","インフレを引き起こし、民衆の生活を圧迫した。","国庫の再建を目指した措置が、物価の問題とも結びついた。","結果","一問一答","","28_フランス革命.md","451","166"
"WH-28-02-030","教会財産の国有化に伴い、聖職者はどのような扱いになったか？","公務員扱いになった。","教会と国家の関係が、革命前から大きく変化した。","内容","一問一答","","28_フランス革命.md","451","166"
"WH-28-02-031","国民議会が度量衡を統一するために制定した制度は？","メートル法。","資料では制定と正式採用を区別し、正式採用は1799年としている。","用語の特定","一問一答","","28_フランス革命.md","451","166"
"WH-28-02-032","国民議会によるギルドの廃止は、どのような自由の確立につながったか？","営業の自由。","身分的特権や経済的規制を取り除く改革の一つだった。","結果","一問一答","","28_フランス革命.md","451","166"
"WH-28-02-033","革命期フランスで、労働者の団結を禁止した法律は？","ル＝シャプリエ法。","営業の自由を進める一方で、労働者の団結は認めなかった点を区別する。","用語の特定","一問一答","","28_フランス革命.md","451","166"
"WH-28-02-034","逃亡したルイ16世一家が捕まった、国境付近の町は？","ヴァレンヌ。","国王一家は捕らえられて再びパリへ連行された。","場所","一問一答","","28_フランス革命.md","451","170"
"WH-28-02-035","ヴァレンヌ逃亡事件は、国王に対する民衆の意識と共和派の勢力をどう変化させたか？","国王への不信を強め、王政廃止を求める共和派の勢力を拡大させた。","国民議会の立憲君主政方針と、民衆の王政批判との隔たりが広がった。","結果","一問一答","","28_フランス革命.md","451","172"
"WH-28-02-036","ピルニッツ宣言を出したオーストリア皇帝とプロイセン王を答えなさい。","レオポルト2世とフリードリヒ＝ヴィルヘルム2世。","両国は共同で、各国にルイ16世救援を呼びかけた。","人物","一問一答","","28_フランス革命.md","452","180"
"WH-28-02-037","ピルニッツ宣言と、フランスの対オーストリア宣戦は同じ出来事か？","同じではない。前者は1791年の救援を呼びかける共同宣言、後者は1792年の宣戦布告。","資料はピルニッツ宣言そのものを宣戦布告としないよう注意している。","関係","一問一答","","28_フランス革命.md","452","180"
"WH-28-02-038","1791年憲法が採用した政治体制・議会制度・選挙制度を答えなさい。","立憲君主政、一院制、財産による制限選挙。","男子普通選挙で選ばれた国民公会とは異なる。","内容","一問一答","","28_フランス革命.md","452","182"
"WH-28-02-039","共和派が台頭するなか、自由主義貴族が1791年憲法の制定を急いだ理由は？","憲法を制定して国民議会の役割を終え、立憲君主政の枠内に革命を収めようとしたため。","財産による制限選挙は、貧しい民衆を政治参加から除く制度だった。","原因","一問一答","","28_フランス革命.md","452","182"
"WH-28-02-040","フランス革命が男性中心であることを批判し、『女性の権利宣言』で男女平等を訴えた人物は？","オランプ＝ド＝グージュ。","人権宣言の原則と、女性の権利の扱いとの隔たりを問題にした。","人物","一問一答","","28_フランス革命.md","452","184"
"WH-28-02-041","オランプ＝ド＝グージュが男女平等を訴えるために発表した宣言は？","『女性の権利宣言』。","資料は、彼女がのちに恐怖政治で処刑されたことも記している。","用語の特定","一問一答","","28_フランス革命.md","452","184"
