"question_id","question","answer","explanation","type","style","source_url","source_file","source_page","source_line"
"WH-27-02-011","小麦・クローヴァー・大麦・カブを順に作る、18世紀イギリスに普及した農法は？","ノーフォーク農法（四圃輪作法）。","穀物の増産を可能にし、農業革命の中心となった。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","433","146"
"WH-27-02-012","ノーフォーク農法で栽培する作物を、資料の輪作順に答えなさい。","小麦、クローヴァー、大麦、カブ。","牧草・飼料作物を含む輪作の普及で、農業生産が拡大した。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","433","146"
"WH-27-02-013","ノーフォーク農法の普及などによって農業生産が高まった変化を何というか？","農業革命。","工業化を支える食糧・人口・労働力の条件に関わった。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","433","146"
"WH-27-02-014","穀物増産を目的に、地主が土地を集めて農民を追い出した18世紀以降の動きは？","第2次囲い込み。","第1次の主な目的だった牧羊地の拡大と区別する。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","433","146"
"WH-27-02-015","第2次囲い込みで土地を離れた農民は、産業革命とどのようにつながったか？","農業労働者となり、のちに都市へ移住して工場の賃金労働者となった。","農村の変化が、工業部門の労働力供給につながった。","結果","一問一答","","27_産業革命とアメリカ独立革命.md","433","146"
"WH-27-02-016","イギリスの産業革命を支えた、国内に豊富な二つの鉱物資源は？","鉄と石炭。","機械の材料と、動力・製鉄の燃料を確保できた。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","433","148"
"WH-27-02-017","イギリスの政治制度や特権の変化が、産業革命に有利だった理由は？","議会政治の確立で政治が安定し、ギルドや特権の廃止によって経済活動の自由が広がったため。","資本・労働力・資源に加え、制度的な条件も重要だった。","原因","一問一答","","27_産業革命とアメリカ独立革命.md","433","148"
"WH-27-02-018","第1次囲い込みと第2次囲い込みは、目的がどう異なったか？","第1次は羊毛生産のための牧羊地拡大、第2次は穀物増産。","どちらも農民の生活を変えたが、背景となる需要が異なる。","関係","一問一答","","27_産業革命とアメリカ独立革命.md","433","152"
"WH-27-02-019","第1次囲い込みと第2次囲い込みでは、政府・議会の対応がどう異なったか？","第1次は政府が禁止し、第2次は議会主導で合法的に進められた。","同じ「囲い込み」でも、法的な扱いは異なる。","関係","一問一答","","27_産業革命とアメリカ独立革命.md","433","153"
"WH-27-02-020","第1次囲い込みなどで増えた失業者・浮浪者への対策として1601年に施行された法は？","救貧法。","工場労働の条件を規制する工場法とは目的が異なる。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","433","154"
"WH-27-02-021","イギリスで最初に産業革命が起きた主な条件を説明しなさい。","工業の伝統、貿易による資本蓄積、囲い込みなどによる労働力供給、豊富な資源と海外市場、安定した政治と経済活動の自由がそろった。","一つの発明だけで始まったのではなく、複数の条件が結びついた。","統合説明","一問一答","","27_産業革命とアメリカ独立革命.md","433","158"
"WH-27-02-022","18世紀後半のイギリスで、産業革命が最初に進んだ工業部門は？","木綿工業。","それ以前から発達した毛織物工業とは区別する。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","434","166"
"WH-27-02-023","イギリスの産業革命で、木綿工業の中心となった都市は？","マンチェスター。","貿易港リヴァプールに近く、綿布の国産化が進んだ。","場所","一問一答","","27_産業革命とアメリカ独立革命.md","434","166"
"WH-27-02-024","イギリスで「綿製品を国産化したい」という動きが強まった理由は？","輸入インド産綿布の人気と、三角貿易向けの需要が高まっていたため。","国内販売だけでなく、海外貿易の需要も技術革新を促した。","原因","一問一答","","27_産業革命とアメリカ独立革命.md","434","166"
"WH-27-02-025","木綿工業で、毛織物工業より新技術を導入しやすかった背景は？","国内の職人層が少なく、既存の生産者からの抵抗が小さかったため。","需要の大きさとともに、新技術を採用しやすい条件があった。","原因","一問一答","","27_産業革命とアメリカ独立革命.md","434","166"
"WH-27-02-026","飛び杼を発明し、織布の効率を高めた人物は？","ジョン＝ケイ。","布を織る速度が上がり、綿糸不足が生じた。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","434","168"
"WH-27-02-027","ジョン＝ケイが発明した、織布の効率を高める器具は？","飛び杼。","紡績機ではなく、布を織る部門の技術である。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","434","168"
"WH-27-02-028","飛び杼の発明によって、紡績部門にはどのような課題が生まれたか？","織布が速くなり、綿糸が不足した。","この不足が、紡績機の発明・改良を促した。","結果","一問一答","","27_産業革命とアメリカ独立革命.md","434","168"
"WH-27-02-029","ジェニー紡績機（多軸紡績機）を発明した人物は？","ハーグリーヴズ。","一人で複数の糸を紡ぐことを可能にした。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","434","168"
"WH-27-02-030","ハーグリーヴズが発明した、多数の糸を同時に紡ぐ機械は？","ジェニー紡績機（多軸紡績機）。","ジョン＝ケイの飛び杼による糸不足を補う技術革新の一つである。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","434","168"
"WH-27-02-031","水車を動力とする水力紡績機を発明した人物は？","アークライト。","水力を利用することで、生産を拡大した。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","434","168"
"WH-27-02-032","ジェニー紡績機と水力紡績機の技術を組み合わせ、ミュール紡績機を開発した人物は？","クロンプトン。","強くて細い、高品質な糸を生産できるようになった。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","434","168"
"WH-27-02-033","クロンプトンが開発した、強くて細い糸を生産できる紡績機は？","ミュール紡績機。","二つの紡績技術を組み合わせた点を押さえる。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","434","168"
"WH-27-02-034","蒸気機関を動力とする力織機を発明した人物は？","カートライト。","紡績の発達で増えた糸を、布に加工する部門の革新だった。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","434","168"
"WH-27-02-035","カートライトが発明し、綿布生産を大きく増やした織機は？","力織機。","紡績機は糸を作り、織機は糸から布を作る。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","434","168"
"WH-27-02-036","アメリカで綿繰り機を発明し、南部の綿花生産拡大につながった人物は？","ホイットニー。","イギリスの綿工業へ供給される原綿の増加にもつながった。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","434","168"
"WH-27-02-037","ホイットニーの綿繰り機の発明は、イギリスの木綿工業にどのような影響を与えたか？","アメリカ南部の綿花プランテーションが拡大し、原綿を大量に調達しやすくなった。","工業化と、海外の原料生産が結びついていた。","結果","一問一答","","27_産業革命とアメリカ独立革命.md","434","168"
"WH-27-02-038","飛び杼から力織機まで、木綿工業の主要な発明を資料の順に答えなさい。","飛び杼、ジェニー紡績機、水力紡績機、ミュール紡績機、力織機。","織布の改善、紡績の改善、再び織布の改善という相互作用を押さえる。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","434","174"
"WH-27-02-039","炭鉱の排水ポンプとして蒸気機関を開発した人物は？","ニューコメン。","それをさまざまな動力に利用できるよう改良したのがワットである。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","435","188"
"WH-27-02-040","ニューコメンの蒸気機関を改良し、工業用動力としての利用を広げた人物は？","ワット。","「蒸気機関を最初から一人で発明した」とは区別する。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","435","188"
"WH-27-02-041","蒸気機関の改良・普及による、機械を動かす力の大きな変化を何というか？","動力革命。","水車だけに頼らず、機械を動かせるようになった。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","435","188"
"WH-27-02-042","水力から蒸気機関への転換は、工場の立地にどのような変化をもたらしたか？","川の近くでなければならないという制約を弱めた。","動力の確保が、生産場所の選択にも影響した。","結果","一問一答","","27_産業革命とアメリカ独立革命.md","435","188"
"WH-27-02-043","コークスを燃料にする製鉄法を開発した人物は？","ダービー父子。","木炭に代わる燃料の利用により、鉄の量産が進んだ。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","435","188"
"WH-27-02-044","ダービー父子の製鉄法で、木炭に代えて用いられた石炭加工の燃料は？","コークス。","鉄の増産は、鉄製の機械を作る工業の発達につながった。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","435","188"
"WH-27-02-045","動力革命・製鉄革命・機械工業の発展は、どのようにつながったか？","蒸気機関による機械化で鉄の需要が増え、コークス製鉄法で鉄を量産できるようになり、機械生産が拡大した。","異なる産業の技術革新が、互いの発展を促した。","関係","一問一答","","27_産業革命とアメリカ独立革命.md","435","188"
"WH-27-02-046","産業革命の進展で、運河・道路・鉄道などの整備が必要になった理由は？","大量生産した商品や、工場で使う原料を大量に輸送する必要が生じたため。","生産の増大が、交通・運輸の革新を促した。","原因","一問一答","","27_産業革命とアメリカ独立革命.md","435","190"
"WH-27-02-047","軌道式の蒸気機関車を発明した人物は？","トレヴィシック。","その後、スティーヴンソンが実用化を進めた。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","435","190"
"WH-27-02-048","蒸気機関車を実用化し、イギリスの鉄道発達を進めた人物は？","スティーヴンソン。","トレヴィシックの発明と、実用化の役割を区別する。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","435","190"
"WH-27-02-049","1830年に鉄道の営業運転が始まった、イギリスの工業都市と貿易港の組み合わせは？","マンチェスターとリヴァプール。","工業生産と海外貿易を結ぶ交通路として整理する。","場所","一問一答","","27_産業革命とアメリカ独立革命.md","435","190"
"WH-27-02-050","アメリカで蒸気船クラーモント号を開発した人物は？","フルトン。","鉄道のスティーヴンソンと、蒸気船のフルトンを対応させる。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","435","190"
"WH-27-02-051","鉄道や蒸気船の発達による、輸送の大きな変化を何というか？","交通革命。","工場の生産拡大と、原料・製品の輸送を支えた。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","435","190"
"WH-27-02-052","産業革命後、圧倒的な工業力で製品を世界へ輸出したイギリスは何と呼ばれたか？","世界の工場。","貿易の優位に加えて、工業生産そのものでも大きな地位を占めた。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","435","194"
