"question_id","question","answer","explanation","type","style","source_url","source_file","source_page","source_line"
"WH-30-02-021","ロックが『統治二論』で正当化したイギリスの革命は？","名誉革命。","議会が新たな国王を選んだ出来事を、抵抗権の理論と結びつけた。","用語の特定","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","99"
"WH-30-02-022","ホッブズとロックは、社会契約説からそれぞれどのような結論を導いたか？","ホッブズは王権への服従を説き、ロックは権利を侵害する統治者への抵抗権を認めた。","国家の根拠に関する共通の考えが、王権擁護にも王権制限にも使われた。","関係","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","99"
"WH-30-02-023","ロックが抵抗権を認めたのは、統治権の目的をどう考えたからか？","統治権は、人々の権利を守るために預けられたものだと考えたから。","権利を侵害する統治者は、権力を預けられた目的に反するとした。","原因","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","99"
"WH-30-02-024","ホッブズとロックは、哲学上はどの系統に属すると資料で説明されるか？","経験論。","政治思想としての社会契約説と、認識の方法としての経験論を対応させる。","内容","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","101"
"WH-30-02-025","人間の理性を重視し、自然法や社会契約説を根拠にフランスの旧体制を批判した思想は？","啓蒙思想。","ヴォルテール、モンテスキュー、ルソーらが代表として挙げられる。","用語の特定","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","105"
"WH-30-02-026","フランスの啓蒙思想が、権威や慣習を批判する基準として重視した人間の能力は？","理性。","資料では、理性によって社会や制度のあり方を考える思想として説明される。","内容","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","105"
"WH-30-02-027","資料では、イギリスの政治がフランスの啓蒙思想家に影響したのはなぜか？","イギリスでは革命を経て、議会が王権を抑える仕組みが成立していたため。","当時のフランスの絶対王政と比較する材料となった。","原因","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","105"
"WH-30-02-028","『哲学書簡』でイギリスの立憲君主政を評価し、カトリック教会の権威などを批判した人物は？","ヴォルテール。","啓蒙思想の代表で、啓蒙専制君主にも影響した。","人物","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","107"
"WH-30-02-029","ヴォルテールがイギリスの立憲君主政を評価した著作は？","『哲学書簡』（『イギリス便り』）。","絶対王政下のフランス社会を批判する思想と関連する。","用語の特定","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","107"
"WH-30-02-030","ヴォルテールの影響を受けた啓蒙専制君主として、資料に挙げられる二人は？","プロイセンのフリードリヒ2世と、ロシアのエカチェリーナ2世。","啓蒙思想と、東欧の君主主導の改革との結びつきを押さえる。","人物","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","107"
"WH-30-02-031","『法の精神』で三権分立を説いたフランスの思想家は？","モンテスキュー。","資料では、ロックの思想やイギリスの議会政治への関心が背景とされる。","人物","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","107"
"WH-30-02-032","モンテスキューが三権分立の必要を説いた著作は？","『法の精神』。","ルソーの『社会契約論』と、著者・主張を対応させて区別する。","用語の特定","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","107"
"WH-30-02-033","モンテスキューが、王権を制限するために必要だと主張した権力分配の原則は？","三権分立。","資料では、アメリカ合衆国憲法で具体化された考え方と説明される。","用語の特定","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","107"
"WH-30-02-034","モンテスキューの三権分立が具体的な制度になった例として、資料が挙げる憲法は？","アメリカ合衆国憲法。","思想家の理論が、革命後の国家制度に結びついた事例である。","用語の特定","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","107"
"WH-30-02-035","自由・平等や人民主権を主張し、フランス革命に強い影響を与えたジュネーヴ生まれの思想家は？","ルソー。","他の啓蒙思想家と異なる、近代文明への批判も特徴とされる。","人物","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","109"
"WH-30-02-036","ルソーが生まれた都市は？","ジュネーヴ。","フランス革命に影響した思想家だが、出身都市も区別して押さえる。","場所","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","109"
"WH-30-02-037","ルソーが徹底した民主主義を展開した著作は？","『社会契約論』。","自由・平等や人民主権の思想と結びつけて覚える。","用語の特定","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","109"
"WH-30-02-038","ルソーが土地所有権と人間の不平等の関係を論じた著作は？","『人間不平等起源論』。","『社会契約論』『エミール』とは主題が異なる。","用語の特定","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","109"
"WH-30-02-039","『人間不平等起源論』で、不平等のもととしてルソーが挙げたものは？","土地所有権。","人間のつくった社会制度が人を不幸にするという文明批判と結びつく。","内容","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","109"
"WH-30-02-040","ルソーが自然回帰による人間性の回復を主張した教育論は？","『エミール』。","資料では「自然に帰れ」という表現とともに紹介される。","用語の特定","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","109"
"WH-30-02-041","資料では、ルソーの近代文明への姿勢は、イギリスを評価する啓蒙思想家とどう異なるか？","イギリスを単に理想視せず、人間がつくった社会制度そのものが不幸を生むとして近代文明を批判した。","ルソーを他の啓蒙思想家と全く同じ立場にまとめない。","関係","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","109"
"WH-30-02-042","ルソーの『社会契約論』『人間不平等起源論』『エミール』を、それぞれの主題と対応させなさい。","『社会契約論』は民主主義、『人間不平等起源論』は土地所有権と不平等、『エミール』は自然回帰による教育。","一人の思想家の複数の著作を、題名だけでなく内容でも区別する。","関係","一問一答","","30_17〜18世紀のヨーロッパ文化.md","476","109"
"WH-30-02-043","フランスの啓蒙思想を集大成し、学問や技術を合理的に集めようとした書物は？","『百科全書』。","理性に基づく合理主義や、自由主義・個人主義を基準に編集された。","用語の特定","一問一答","","30_17〜18世紀のヨーロッパ文化.md","477","119"
"WH-30-02-044","『百科全書』の編集の中心となった二人は？","ディドロとダランベール。","ヴォルテール、モンテスキュー、ルソー、ビュフォンも執筆者として挙げられる。","人物","一問一答","","30_17〜18世紀のヨーロッパ文化.md","477","119"
"WH-30-02-045","『百科全書』の執筆に加わった思想家・学者たちを総称して何というか？","百科全書派。","啓蒙思想が学問や技術の体系化へ広がったことを示す。","用語の特定","一問一答","","30_17〜18世紀のヨーロッパ文化.md","477","119"
"WH-30-02-046","『百科全書』は、どのような基準で知識を集めようとしたか？","理性に基づく合理主義や、自由主義・個人主義を基準に学問・技術を集めようとした。","権威や伝統に従うだけでなく、理性によって知識を整理する姿勢が中心だった。","内容","一問一答","","30_17〜18世紀のヨーロッパ文化.md","477","119"
"WH-30-02-047","『百科全書』の執筆にも参加した自然研究者として、資料に挙げられるのは誰か？","ビュフォン。","啓蒙思想と、のちの進化論につながる自然研究の双方に登場する。","人物","一問一答","","30_17〜18世紀のヨーロッパ文化.md","477","119"
"WH-30-02-048","ロック・モンテスキュー・ルソーを、本文に挙げられた主要な政治思想と対応させなさい。","ロックは抵抗権、モンテスキューは三権分立、ルソーは自由・平等と人民主権。","いずれも近代の政治に影響したが、中心となる論点を区別する。","関係","一問一答","","30_17〜18世紀のヨーロッパ文化.md","477","119"
