"question_id","question","answer","explanation","type","style","source_url","source_file","source_page","source_line"
"WH-29-01-015","バブーフの陰謀は、財産制度について何を目指していたか？","私有財産をなくし、平等な社会を実現すること。","革命で土地を得た農民にとっては、財産を失う不安につながる主張だった。","内容","一問一答","","29_ナポレオンの時代.md","461","62"
"WH-29-01-016","総裁政府に反対した王党派とバブーフの一派は、何を目指す点で異なったか？","王党派は絶対王政への復帰、バブーフの一派は私有財産の廃止と平等を目指した。","左右の異なる勢力が総裁政府に反対し、政情を不安定にした。","関係","一問一答","","29_ナポレオンの時代.md","461","62"
"WH-29-01-017","革命で土地を得た農民が、ナポレオンのような強い指導者を支持した理由は？","王政復帰や私有財産廃止、外国の侵攻から、自分たちの土地を守ってほしかったため。","資料は、財産の保障と軍事的な安全への期待を支持の背景に挙げる。","原因","一問一答","","29_ナポレオンの時代.md","461","64"
"WH-29-01-018","ナポレオンが第1次イタリア遠征でオーストリアを破り、1797年に結んだ和約は？","カンポ＝フォルミオの和約。","ロンバルディアや南ネーデルラントの獲得、第1回対仏大同盟の崩壊に結びついた。","用語の特定","一問一答","","29_ナポレオンの時代.md","461","70"
"WH-29-01-019","ナポレオンの第1次イタリア遠征で敗れ、カンポ＝フォルミオの和約を結んだ国は？","オーストリア。","対仏大同盟の大陸側の中心となっていた国である。","主体","一問一答","","29_ナポレオンの時代.md","461","70"
"WH-29-01-020","カンポ＝フォルミオの和約で、ナポレオンがオーストリアから奪った地域として資料が挙げる二つは？","ロンバルディアと南ネーデルラント。","イタリア方面とネーデルラント方面の獲得地を対応させる。","場所","一問一答","","29_ナポレオンの時代.md","461","70"
"WH-29-01-021","ナポレオンの第1次イタリア遠征とカンポ＝フォルミオの和約は、対仏包囲網をどう変えたか？","第1回対仏大同盟が崩壊した。","オーストリアの敗北が、包囲網の大陸側を崩した。","結果","一問一答","","29_ナポレオンの時代.md","461","70"
"WH-29-01-022","「アルプスを超えるナポレオン」を描いた宮廷画家は？","ダヴィド。","資料は、この作品をナポレオンの英雄的な表現として紹介している。作品と遠征年の対応はこの問題では問わない。","人物","一問一答","","29_ナポレオンの時代.md","461","70"
"WH-29-01-023","資料が対仏大同盟の中心として挙げる、海上側と大陸側の二国は？","イギリスとオーストリア。","イギリス首相ピットの呼びかけと、オーストリアの大陸での役割を結びつける。","主体","一問一答","","29_ナポレオンの時代.md","461","72"
"WH-29-01-024","ナポレオンがエジプト遠征を行った対イギリス戦略上の目的は？","イギリスとインドを結ぶ航路を分断するため。","イギリスのインド支配と交易に打撃を与えようとした。","原因","一問一答","","29_ナポレオンの時代.md","462","86"
"WH-29-01-025","エジプト遠征の際、フランス艦隊がイギリス艦隊に敗れた海戦は？","アブキール湾の戦い。","フランス艦隊が壊滅し、陸軍が孤立した。","用語の特定","一問一答","","29_ナポレオンの時代.md","462","86"
"WH-29-01-026","アブキール湾の戦いで、フランス艦隊を破ったイギリス海軍の指揮官は？","ネルソン。","のちのトラファルガーの海戦でもフランス側と戦う。","人物","一問一答","","29_ナポレオンの時代.md","462","86"
"WH-29-01-027","アブキール湾での敗北は、エジプト遠征軍にどのような影響を与えたか？","フランス艦隊が壊滅して陸軍が孤立し、ナポレオンは帰国した。","陸上での勝利だけでは、遠征軍の連絡・帰還を確保できなかった。","結果","一問一答","","29_ナポレオンの時代.md","462","86"
"WH-29-01-028","ナポレオンのエジプト遠征中に発見され、エジプト文字解読の手がかりとなった石碑は？","ロゼッタ＝ストーン。","神聖文字（ヒエログリフ）などの解読につながる史料として紹介されている。","用語の特定","一問一答","","29_ナポレオンの時代.md","462","86"
"WH-29-01-029","ナポレオンのエジプト遠征での敗北後、ピットが結成したフランス包囲網は？","第2回対仏大同盟。","資料では、このときプロイセンは中立だったとされる。","用語の特定","一問一答","","29_ナポレオンの時代.md","462","88"
"WH-29-01-030","ナポレオン＝ボナパルトが生まれた島は？","コルシカ島。","フランス領になった直後の島で、下級貴族の家に生まれたと説明される。","場所","一問一答","","29_ナポレオンの時代.md","462","92"
"WH-29-01-031","ナポレオンが総裁政府を倒し、統領政府を成立させた1799年の政変は？","ブリュメール18日のクーデタ。","軍事力を背景として権力を握り、1799年憲法を発布した。","用語の特定","一問一答","","29_ナポレオンの時代.md","463","104"
"WH-29-01-032","資料では、ブリュメール18日のクーデタはフランス革命の経過上どのように位置づけられるか？","統領政府が成立し、フランス革命が終わった転機。","1789年の革命勃発から約10年後の出来事である。","結果","一問一答","","29_ナポレオンの時代.md","463","104"
"WH-29-01-033","総裁として、ナポレオンにブリュメール18日のクーデタ計画を持ちかけた人物は？","シェイエス。","革命初期には『第三身分とは何か』を著している。","人物","一問一答","","29_ナポレオンの時代.md","463","108"
"WH-29-01-034","統領政府の3人の統領のうち、ナポレオンが就いた地位は？","第一統領。","形式上は複数の統領がいたが、権力はナポレオンに集中した。","内容","一問一答","","29_ナポレオンの時代.md","463","110"
"WH-29-01-035","総裁政府と統領政府は、行政首脳の構成と実権の所在がどう違ったか？","総裁政府は5人の総裁に分散し、統領政府は3人の統領を置きながら第一統領ナポレオンに実権が集中した。","行政首脳の人数だけでなく、権力集中の違いも押さえる。","関係","一問一答","","29_ナポレオンの時代.md","463","110"
"WH-29-01-036","ナポレオンがフランス銀行を設立した目的は？","財政を整え、国内経済を安定させるため。","商工業者からの支持につながる国内改革として説明される。","原因","一問一答","","29_ナポレオンの時代.md","463","112"
"WH-29-01-037","1801年の宗教協約で、ナポレオンと交渉したローマ教皇は？","ピウス7世。","宗教協約はコンコルダートとも呼ばれる。","人物","一問一答","","29_ナポレオンの時代.md","463","112"
"WH-29-01-038","ナポレオンの宗教協約は、フランスの宗教政策をどの方向へ変えたか？","カトリックを復活させ、革命中に対立したカトリックとの関係を修復した。","キリスト教否定運動を進めた恐怖政治期との違いに注意する。","内容","一問一答","","29_ナポレオンの時代.md","463","112"
"WH-29-01-039","ナポレオンは、優秀な労働者や兵士を育てるためにどのような制度を整備したか？","公教育制度。","銀行設立・宗教協約とともに、国内を安定させる改革として紹介される。","内容","一問一答","","29_ナポレオンの時代.md","463","112"
"WH-29-01-040","1800年の第2次イタリア遠征で、ナポレオンがオーストリアを破った戦いは？","マレンゴの戦い。","この勝利の後、イギリスとのアミアンの和約へと進んだ。","用語の特定","一問一答","","29_ナポレオンの時代.md","464","120"
"WH-29-01-041","アミアンの和約後、ナポレオンは国民投票によってどの地位に就いたか？","終身統領。","一時的な平和による支持を背景に、1802年に就任した。","結果","一問一答","","29_ナポレオンの時代.md","464","120"
"WH-29-01-042","カンポ＝フォルミオの和約とアミアンの和約は、それぞれどの国との和約か？","カンポ＝フォルミオはオーストリア、アミアンはイギリス。","前者は第1回、後者は第2回対仏大同盟の崩壊と結びつく。","関係","一問一答","","29_ナポレオンの時代.md","464","120"
"WH-29-01-043","ナポレオン法典が定めた主な原則を三つ答えなさい。","私有財産の不可侵、個人の自由、契約の自由。","このほか家族の尊重も規定され、革命の成果をまとめる法典とされた。","内容","一問一答","","29_ナポレオンの時代.md","464","126"
"WH-29-01-044","ナポレオン法典の私有財産保障が、農民の支持を得たのはなぜか？","革命中に農民が獲得した土地を守ることにつながったため。","資料は、土地獲得後の財産保障の意味を強調している。","原因","一問一答","","29_ナポレオンの時代.md","464","128"
"WH-29-01-045","ナポレオン法典の家族に関する規定では、男女の関係にどのような限界があったか？","妻が夫に従うとされ、男女平等ではなかった。","個人の自由などの原則と、家族内の不平等を区別する。","内容","一問一答","","29_ナポレオンの時代.md","464","130"
"WH-29-01-046","1804年、ナポレオン1世の即位によって始まったフランスの政体は？","第一帝政。","総裁政府、統領政府、第一帝政という順で移り変わった。","用語の特定","一問一答","","29_ナポレオンの時代.md","464","132"
"WH-29-01-047","ナポレオンは皇帝即位にあたり、民衆の支持をどのような手続きで確認したか？","国民投票。","資料は、終身統領就任と皇帝即位の双方で国民投票が行われたと述べる。","内容","一問一答","","29_ナポレオンの時代.md","464","132"
"WH-29-01-048","ナポレオンが皇帝即位までに行った国内改革と、支持を得た理由を説明しなさい。","フランス銀行で経済を安定させ、宗教協約でカトリックとの関係を修復し、公教育を整備した。民法典で革命中に獲得した財産を保障したことも支持につながった。","軍事上の勝利だけでなく、経済・宗教・教育・財産の問題を関連づける。","統合説明","一問一答","","29_ナポレオンの時代.md","464","132"
