"question_id","question","answer","explanation","type","style","source_url","source_file","source_page","source_line"
"WH-23-01-013","ルターがザクセン選帝侯に保護され、『新約聖書』のドイツ語訳に取り組んだ城は？","ヴァルトブルク城。","ルターの行方不明は、実際には諸侯による保護だったと説明されている。","場所","一問一答","","23_宗教改革.md","366","42"
"WH-23-01-014","保護されたルターは、『新約聖書』を何語に翻訳したか？","ドイツ語。","活版印刷による普及とあわせて、広く読まれるようになった。","内容","一問一答","","23_宗教改革.md","366","43"
"WH-23-01-015","宗教改革期に、没落した騎士たちが教会領への攻撃などを行った反乱を何というか？","騎士戦争。","宗教への反発が、騎士の地位回復や領土拡大の要求と結びついた。","用語の特定","一問一答","","23_宗教改革.md","366","45"
"WH-23-01-016","宗教改革期の騎士戦争を指導した人物を2人答えなさい。","ジッキンゲンとフッテン。","聖俗の諸侯が協力して反乱を鎮圧した。","人物","一問一答","","23_宗教改革.md","366","45"
"WH-23-01-017","1524年に西南ドイツから始まり、農奴制廃止などを要求した大規模な農民反乱は？","ドイツ農民戦争。","ルターの教えが、農民の社会的な要求と結びついた。","用語の特定","一問一答","","23_宗教改革.md","366","47"
"WH-23-01-018","ドイツ農民戦争を指導した、急進的な改革者は？","トマス＝ミュンツァー。","ルターは、のちに農民反乱の鎮圧を支持した。","人物","一問一答","","23_宗教改革.md","366","48"
"WH-23-01-019","ドイツ農民戦争に対するルターの態度は、どのように変化したか？","当初は農民に同情的だったが、反乱が激化すると諸侯による鎮圧を支持した。","ルターの宗教改革と、農民の社会変革の要求は一致しなかった。","内容","一問一答","","23_宗教改革.md","366","49"
"WH-23-01-020","第1次ウィーン包囲やプレヴェザの海戦を通じて、カール5世に圧力をかけたオスマン帝国の君主は？","スレイマン1世。","カール5世は、国内の宗教対立と対外戦争を同時に抱えた。","人物","一問一答","","23_宗教改革.md","366","51"
"WH-23-01-021","ルター派の再禁止に対する抗議に由来し、のちに新教全体を指すようになった呼称は？","プロテスタント。","皇帝への抗議、すなわちプロテストに由来する。","用語の特定","一問一答","","23_宗教改革.md","366","54"
"WH-23-01-022","ルター派の再禁止に対抗して、ルター派諸侯が結成した政治・軍事的同盟は？","シュマルカルデン同盟。","皇帝とカトリック派諸侯に対抗する組織だった。","用語の特定","一問一答","","23_宗教改革.md","366","55"
"WH-23-01-023","カール5世とルター派諸侯の同盟との間で、1546年から起こった内戦は？","シュマルカルデン戦争。","皇帝は同盟軍に勝利したが、宗教対立はその後も続いた。","用語の特定","一問一答","","23_宗教改革.md","366","56"
"WH-23-01-024","シュマルカルデン戦争で皇帝が勝利した後、ドイツの宗教対立は完全に解決したか？","解決せず、その後も内紛が続いた。","軍事的な勝利が、カトリックによる宗教統一の実現を意味したわけではない。","結果","一問一答","","23_宗教改革.md","366","57"
"WH-23-01-025","1555年、神聖ローマ帝国の諸侯にカトリックかルター派かを選ぶ権利を認めた和議は？","アウクスブルクの宗教和議。","個人の信仰の自由を認めたものではない。","用語の特定","一問一答","","23_宗教改革.md","366","59"
"WH-23-01-026","アウクスブルクの宗教和議が結ばれたのは何年か？","1555年。","ルター派を認めたが、カルヴァン派は除外された。","時期","一問一答","","23_宗教改革.md","366","59"
"WH-23-01-027","アウクスブルクの宗教和議で、領邦の信仰を選ぶ権利を認められたのは誰か？","各領邦の諸侯。","領民一人ひとりに自由な宗派選択を認めたわけではない。","主体","一問一答","","23_宗教改革.md","366","60"
"WH-23-01-028","アウクスブルクの宗教和議で認められた2つの宗派と、除外された宗派を答えなさい。","認められたのはカトリックとルター派で、カルヴァン派は除外された。","新教すべてが公認されたわけではない点が重要である。","内容","一問一答","","23_宗教改革.md","366","61"
"WH-23-01-029","宗教改革前のドイツで、ローマ教会が資金を集めやすかった政治的な背景は？","大諸侯が強く、政治的統合が進まず、皇帝権が弱かったため。","教会への反発は、宗教問題だけでなく政治的な分裂とも関係していた。","原因","一問一答","","23_宗教改革.md","366","67"
"WH-23-01-030","ルターに先立ち、聖書中心主義を唱えて教皇権を批判した2人の人物は？","ウィクリフとフス。","宗教改革以前にも教会批判の動きはあった。","人物","一問一答","","23_宗教改革.md","367","77"
"WH-23-01-031","サン＝ピエトロ大聖堂の改築費用を集めるため、贖宥状の販売を進めた教皇は？","レオ10世。","メディチ家出身で、ルネサンス芸術の保護者でもあった。","人物","一問一答","","23_宗教改革.md","367","79"
"WH-23-01-032","教皇レオ10世が大聖堂の改築資金を集めるため販売し、ルターが批判した文書は？","贖宥状。","資料では、販売時に「免罪符」のような誇大な説明が行われたことが問題とされている。","用語の特定","一問一答","","23_宗教改革.md","367","79"
"WH-23-01-033","ルターが神学教授として赴任し、宗教改革の拠点となった大学のある都市は？","ヴィッテンベルク。","保護先のヴァルトブルク城や、帝国議会の開催地ヴォルムスとは区別する。","場所","一問一答","","23_宗教改革.md","367","83"
"WH-23-01-034","『95か条の論題』がドイツ全体へ広まった、言語・技術上の条件は？","ラテン語からドイツ語に翻訳され、活版印刷で広く流通したこと。","教皇庁の搾取や腐敗に反発する人びとの支持も広がりを支えた。","原因","一問一答","","23_宗教改革.md","368","93"
"WH-23-01-035","ルターが聖書主義の立場を示し、フスの説との共通性を認めた討論は？","ライプツィヒ討論。","討論相手は神学者ヨハン＝エックだった。","用語の特定","一問一答","","23_宗教改革.md","368","95"
"WH-23-01-036","資料に挙げられる、ルターの宗教改革三大文書を答えなさい。","『ドイツ国民のキリスト教貴族に与える』『教会のバビロン捕囚について』『キリスト者の自由』。","1520年に発表され、教会・教皇の権威への批判を明確にした。","用語の特定","一問一答","","23_宗教改革.md","368","97"
"WH-23-01-037","ルターのドイツ語訳聖書の普及は、ドイツ語にどのような影響を与えたか？","近代ドイツ語、すなわち共通語の形成につながった。","宗教改革は、宗教だけでなく言語の共通化にも影響した。","結果","一問一答","","23_宗教改革.md","368","103"
"WH-23-01-038","資料が示すウィクリフ・フス・ルターと、聖書の翻訳言語の対応を答えなさい。","ウィクリフは英語、フスはチェコ語、ルターはドイツ語。","聖書主義と、信者が理解できる言語への翻訳が結びつけられている。","関係","一問一答","","23_宗教改革.md","368","105"
"WH-23-01-039","反皇帝派の諸侯がルターを保護した政治的な理由は何か？","皇帝による統一・権力強化に抵抗し、自分たちの勢力を維持するため。","宗教改革が、既存の皇帝と諸侯の対立に組み込まれた。","原因","一問一答","","23_宗教改革.md","369","113"
"WH-23-01-040","神聖ローマ皇帝カール5世は、スペインでは何という王名で統治していたか？","カルロス1世。","別人ではなく、両国の君主位を兼ねた同一人物である。","人物","一問一答","","23_宗教改革.md","369","113"
"WH-23-01-041","カール5世・カルロス1世が属し、スペインと神聖ローマ帝国を支配した家は？","ハプスブルク家。","フランス王フランソワ1世のヴァロワ家と対立した。","主体","一問一答","","23_宗教改革.md","369","135"
"WH-23-01-042","カール5世が広大な領土と財力を背景に目指した、宗教的・政治的な構想は何か？","ローマ帝国以来のキリスト教普遍帝国の再興。","ルター派諸侯、フランス、オスマン帝国などの抵抗に直面した。","内容","一問一答","","23_宗教改革.md","369","137"
"WH-23-01-043","カトリック国フランスのフランソワ1世が、オスマン帝国のスレイマン1世と同盟したのはなぜか？","スペインと神聖ローマ帝国を支配するハプスブルク家に対抗するため。","宗教の違いより、自国の政治的利益を優先した外交である。","原因","一問一答","","23_宗教改革.md","370","145"
"WH-23-01-044","ドイツ農民戦争の十二カ条要求では、どのような負担や制度の廃止が求められたか？","農奴制や十分の一税の廃止。","農民は宗教上の自由や平等の主張を、社会的な要求へ結びつけた。","内容","一問一答","","23_宗教改革.md","370","183"
"WH-23-01-045","カール5世が第1回シュパイアー帝国議会で、一時的にルター派を容認したのはなぜか？","オスマン帝国に対抗するため、諸侯の援助を必要としていたから。","宗教政策の変化は、対外関係の緊迫と結びついていた。","原因","一問一答","","23_宗教改革.md","371","195"
"WH-23-01-046","諸侯が領内の教会の首長となり、教会を自らの統治に組み込んだ制度は？","領邦教会制。","ルター派の領邦で形成され、のちに確立した。","用語の特定","一問一答","","23_宗教改革.md","371","195"
"WH-23-01-047","第1回と第2回のシュパイアー帝国議会で、ルター派の扱いはどのように変わったか？","第1回では一時容認され、第2回では再び禁止された。","この再禁止に対する諸侯の抗議が、「プロテスタント」の呼称につながった。","内容","一問一答","","23_宗教改革.md","371","197"
"WH-23-01-048","アウクスブルクの宗教和議の内容と限界を説明しなさい。","諸侯にカトリックかルター派かを選ぶ権利を認めたが、個人の信仰の自由は認めず、カルヴァン派も除外した。","宗教対立を全面的に解消した和議ではなかった。","統合説明","一問一答","","23_宗教改革.md","371","201"
"WH-23-01-049","領邦ごとに宗派が決められ、領邦教会制が確立したことは、帝国の政治にどのような影響を与えたか？","宗教的な分裂が、政治的な分裂を促した。","諸侯の自立性が強まり、統一的な支配は困難になった。","結果","一問一答","","23_宗教改革.md","372","213"
"WH-23-01-050","ルター派はドイツのどの地域を中心に広がり、さらにどの地域へ拡大したか？","北ドイツを中心に広がり、デンマーク・ノルウェー・スウェーデンなど北欧へ拡大した。","南ドイツではカトリックが多く残ったと資料は説明している。","場所","一問一答","","23_宗教改革.md","372","213"
