"question_id","question","answer","explanation","type","style","source_url","source_file","source_page","source_line"
"WH-30-03-022","リンネが確立した学問上の業績は？","動植物の分類学。","医学上の血液循環や種痘法とは、対象となる分野が異なる。","内容","一問一答","","30_17〜18世紀のヨーロッパ文化.md","477","125"
"WH-30-03-023","『百科全書』にも参加し、進化論の先駆者として挙げられるフランスの自然研究者は？","ビュフォン。","文化史の啓蒙思想と生物学の両方に登場する。","人物","一問一答","","30_17〜18世紀のヨーロッパ文化.md","477","125"
"WH-30-03-024","17世紀、血液循環を立証したイギリスの学者は？","ハーヴェー。","18世紀に種痘法を開発したジェンナーと区別する。","人物","一問一答","","30_17〜18世紀のヨーロッパ文化.md","477","127"
"WH-30-03-025","ハーヴェーの医学上の発見・立証は何か？","血液循環。","17世紀の医学の発達を示す業績として挙げられる。","内容","一問一答","","30_17〜18世紀のヨーロッパ文化.md","477","127"
"WH-30-03-026","18世紀、種痘法を開発して予防接種を始めたイギリスの医師は？","ジェンナー。","資料では、天然痘による死者の減少につながったと説明される。","人物","一問一答","","30_17〜18世紀のヨーロッパ文化.md","477","127"
"WH-30-03-027","ジェンナーが開発した、天然痘の予防に用いられた方法は？","種痘法。","18世紀の医学の発達を示す事例である。","用語の特定","一問一答","","30_17〜18世紀のヨーロッパ文化.md","477","127"
"WH-30-03-028","ジェンナーの種痘法は、どの病気の予防に関わるものか？","天然痘。","科学者名・予防法・対象となる病気を対応させる。","内容","一問一答","","30_17〜18世紀のヨーロッパ文化.md","477","127"
"WH-30-03-029","資料では、医学の発達は18世紀ヨーロッパの人口にどう影響したとされるか？","死亡率を下げ、人口増加の一因となった。","病気になる人や病死する人の減少と、人口動態を結びつけて説明している。","結果","一問一答","","30_17〜18世紀のヨーロッパ文化.md","477","127"
"WH-30-03-030","ハーヴェーとジェンナーの業績を区別しなさい。","ハーヴェーは血液循環の立証、ジェンナーは種痘法の開発。","時期もそれぞれ17世紀と18世紀で異なる。","関係","一問一答","","30_17〜18世紀のヨーロッパ文化.md","477","127"
"WH-30-03-031","振り子時計を発明し、光の波動説を理論化したオランダの学者は？","ホイヘンス。","本文の人物一覧表に、二つの業績がまとめられている。","人物","一問一答","","30_17〜18世紀のヨーロッパ文化.md","478","140"
"WH-30-03-032","ホイヘンスの主な業績を、技術と光の理論から一つずつ答えなさい。","振り子時計の発明と、光の波動説の理論化。","同じ人物の複数の業績を対応させる。","内容","一問一答","","30_17〜18世紀のヨーロッパ文化.md","478","140"
"WH-30-03-033","パスカルが流体力学で示した、本人の名を冠する原理は？","パスカルの原理。","資料の表で流体力学上の業績として挙げられている。","用語の特定","一問一答","","30_17〜18世紀のヨーロッパ文化.md","478","142"
"WH-30-03-034","ラプラースの宇宙進化論に関連して、星雲説を唱えた人物として資料の表に挙がるのは誰か？","カント。","哲学だけでなく、宇宙についての議論にも登場する人物である。","人物","一問一答","","30_17〜18世紀のヨーロッパ文化.md","478","148"
"WH-30-03-035","雷が電気であることを確認し、避雷針を発明したアメリカの人物は？","フランクリン。","電池のヴォルタとは、電気に関わる業績の内容を区別する。","人物","一問一答","","30_17〜18世紀のヨーロッパ文化.md","478","149"
"WH-30-03-036","フランクリンが、雷に関する研究をもとに発明したものは？","避雷針。","資料では、雷を電気と確認したことと組み合わせて紹介される。","内容","一問一答","","30_17〜18世紀のヨーロッパ文化.md","478","149"
"WH-30-03-037","ホイヘンス・フランクリン・ヴォルタを、それぞれの発明と対応させなさい。","ホイヘンスは振り子時計、フランクリンは避雷針、ヴォルタは電池。","人物と国の対応も、資料の表で確認できる。","関係","一問一答","","30_17〜18世紀のヨーロッパ文化.md","478","150"
