"question_id","question","answer","explanation","type","style","source_url","source_file","source_page","source_line"
"WH-22-01-011","ダンテは『神曲』を、学問の言語であったラテン語ではなく何語で書いたか？","トスカナ語（イタリア語）。","日常語による表現は、人間を重視する文学の展開と結びついた。","内容","一問一答","","22_ルネサンスと大航海時代.md","351","48"
"WH-22-01-012","古典ラテン文学を研究し、『アフリカ』や『叙情詩集』を著した人文主義の先駆者は？","ペトラルカ。","『アフリカ』はラテン語、『叙情詩集』はイタリア語で書かれた。","人物","一問一答","","22_ルネサンスと大航海時代.md","352","58"
"WH-22-01-013","ペトラルカが恋人に捧げたイタリア語の詩集は？","『叙情詩集』（『カンツォニエーレ』）。","古典研究とともに、個人の恋愛感情を表現する文学が発達した。","用語の特定","一問一答","","22_ルネサンスと大航海時代.md","352","58"
"WH-22-01-014","ペストから逃れた男女10人の物語を描いた『デカメロン』の著者は？","ボッカチオ。","聖職者の不品行なども描き、人間社会を題材とした。","人物","一問一答","","22_ルネサンスと大航海時代.md","352","58"
"WH-22-01-015","ボッカチオがペストの流行を題材に著し、『神曲』に対して「人曲」とも呼ばれる作品は？","『デカメロン』。","男女10人が話を語り合う形式の作品である。","用語の特定","一問一答","","22_ルネサンスと大航海時代.md","352","58"
"WH-22-01-016","ルネサンス様式の絵画には、技法や人間の描き方にどのような特徴があるか？","遠近法や鮮やかな色彩を用い、人間の表情や肉体を写実的に描く。","古典文化への関心と、人間を重視する姿勢が芸術にも表れた。","内容","一問一答","","22_ルネサンスと大航海時代.md","352","60"
"WH-22-01-017","『聖フランチェスコの生涯』などを描き、ルネサンス絵画の先駆者とされる画家は？","ジョット。","人間を写実的に描くルネサンス様式の先駆者として挙げられている。","人物","一問一答","","22_ルネサンスと大航海時代.md","352","60"
"WH-22-01-018","ギリシア彫刻を手本として、ルネサンス彫刻を確立した人物は？","ドナテルロ。","古代ギリシアの芸術をモデルとした点に、ルネサンスの特徴が表れている。","人物","一問一答","","22_ルネサンスと大航海時代.md","352","60"
"WH-22-01-019","フィレンツェにプラトン学園「アカデミー」を創設し、古典研究を保護した人物は？","コジモ＝デ＝メディチ。","メディチ家による文化保護は、芸術だけでなく古典研究にも及んだ。","人物","一問一答","","22_ルネサンスと大航海時代.md","352","60"
"WH-22-01-020","資料で、ルネサンス様式建築の先駆者として挙げられている人物は？","ブルネレスキ。","15世紀のフィレンツェで、古典文化の研究とともに新しい建築様式が発展した。","人物","一問一答","","22_ルネサンスと大航海時代.md","352","60"
"WH-22-01-021","『春』『ヴィーナスの誕生』を描いた、イタリア＝ルネサンスの画家は？","ボッティチェリ。","女性の美しさを表現した作品で知られる。","人物","一問一答","","22_ルネサンスと大航海時代.md","352","60"
"WH-22-01-022","フィレンツェの政治的混乱を経験し、『君主論』を著した外交官は？","マキァヴェリ。","外国勢力の排除とイタリア統一を実現する強大な君主を求めた。","人物","一問一答","","22_ルネサンスと大航海時代.md","352","62"
"WH-22-01-023","マキァヴェリが、イタリア統一には勇猛さと狡猾さを備えた強大な君主が必要だと論じた著作は？","『君主論』。","イタリア戦争やフィレンツェの政争を背景としている。","用語の特定","一問一答","","22_ルネサンスと大航海時代.md","352","62"
"WH-22-01-024","マキァヴェリが強大な君主を必要とした政治的な目的は何か？","外国勢力を排除し、イタリアを統一するため。","思想を抽象的な権力論としてだけでなく、当時のイタリアの状況と結びつける。","原因","一問一答","","22_ルネサンスと大航海時代.md","352","62"
"WH-22-01-025","資料にいうマキァヴェリズムとは、どのような政治手法か？","強大な君主が、勇猛さと狡猾さを用いて政治目的を実現しようとする手法。","『君主論』で説かれた、外国勢力の排除とイタリア統一の構想に結びつく。","逆向きの説明","一問一答","","22_ルネサンスと大航海時代.md","352","62"
"WH-22-01-026","イタリア＝ルネサンスが最盛期を迎え、三大巨匠が活躍したのはいつごろか？","15世紀後半から16世紀にかけて。","その後、イタリア戦争の激化や商業上の地位低下によって衰退した。","時期","一問一答","","22_ルネサンスと大航海時代.md","352","66"
"WH-22-01-027","絵画・彫刻・科学・土木などに活躍し、ルネサンスの理想である「万能人」とされた人物は？","レオナルド＝ダ＝ヴィンチ。","『最後の晩餐』『モナ＝リザ』などを描いた。","人物","一問一答","","22_ルネサンスと大航海時代.md","352","66"
"WH-22-01-028","ルネサンス期の理想とされた「万能人」とは、どのような人物か？","芸術や科学など、幅広い分野に能力を発揮する人物。","資料ではレオナルド＝ダ＝ヴィンチをその代表としている。","逆向きの説明","一問一答","","22_ルネサンスと大航海時代.md","352","66"
"WH-22-01-029","レオナルド＝ダ＝ヴィンチが、ミラノの教会に描いた有名な壁画は？","『最後の晩餐』。","ミケランジェロの『最後の審判』と混同しない。","用語の特定","一問一答","","22_ルネサンスと大航海時代.md","352","66"
"WH-22-01-030","『モナ＝リザ』の作者は？","レオナルド＝ダ＝ヴィンチ。","晩年にはフランス王フランソワ1世に招かれた。","人物","一問一答","","22_ルネサンスと大航海時代.md","352","66"
"WH-22-01-031","『ダヴィデ像』やシスティナ礼拝堂の『最後の審判』で知られる芸術家は？","ミケランジェロ。","彫刻だけでなく、礼拝堂の天井画や壁画も制作した。","人物","一問一答","","22_ルネサンスと大航海時代.md","352","66"
"WH-22-01-032","ミケランジェロがシスティナ礼拝堂に描いた『天地創造』と『最後の審判』は、それぞれどの部分の作品か？","『天地創造』は天井画の一部、『最後の審判』は正面祭壇の壁画。","同じ礼拝堂でも、作品と描かれた場所を区別する。","関係","一問一答","","22_ルネサンスと大航海時代.md","352","66"
"WH-22-01-033","『最後の晩餐』と『最後の審判』の作者を、それぞれ答えなさい。","『最後の晩餐』はレオナルド＝ダ＝ヴィンチ、『最後の審判』はミケランジェロ。","題名が似ているため、作者との対応を確認する。","関係","一問一答","","22_ルネサンスと大航海時代.md","352","66"
"WH-22-01-034","『アテネの学堂』や多数の聖母子画を残した、ルネサンス絵画の完成者とされる画家は？","ラファエロ。","『アテネの学堂』には古代ギリシアの思想家たちが描かれている。","人物","一問一答","","22_ルネサンスと大航海時代.md","353","76"
"WH-22-01-035","イタリア＝ルネサンスの三大巨匠を3人答えなさい。","レオナルド＝ダ＝ヴィンチ、ミケランジェロ、ラファエロ。","絵画・彫刻などで活躍した、ルネサンス最盛期の代表者である。","人物","一問一答","","22_ルネサンスと大航海時代.md","353","76"
"WH-22-01-036","ルネサンス期にローマで改築が始まり、その費用調達のための贖宥状販売が宗教改革につながった大聖堂は？","サン＝ピエトロ大聖堂。","芸術の保護・建築事業と、宗教改革の背景を結びつける重要な建造物である。","用語の特定","一問一答","","22_ルネサンスと大航海時代.md","353","78"
"WH-22-01-037","教皇ユリウス2世の依頼を受け、サン＝ピエトロ大聖堂の改築を最初に設計した人物は？","ブラマンテ。","その死後、ラファエロやミケランジェロが事業を引き継いだ。","人物","一問一答","","22_ルネサンスと大航海時代.md","353","78"
"WH-22-01-038","サン＝ピエトロ大聖堂の改築は、どのように宗教改革の原因の一つとなったか？","改築資金を集めるため、教皇レオ10世が贖宥状を販売し、批判を招いた。","大聖堂の建築自体ではなく、資金調達の方法が問題となった。","原因","一問一答","","22_ルネサンスと大航海時代.md","353","78"
"WH-22-01-039","16世紀にイタリア＝ルネサンスが衰退した主な要因を3つ挙げなさい。","イタリア戦争の激化、商業革命によるイタリアの地位低下、宗教改革に対抗したローマ教会の規制強化。","政治・経済・宗教の変化が、文化活動を支える環境を弱めた。","原因","一問一答","","22_ルネサンスと大航海時代.md","353","80"
