"question_id","question","answer","explanation","type","style","source_url","source_file","source_page","source_line"
"WH-26-01-018","三十年戦争の後半、旧教国でありながら新教側に立って直接出兵した国は？","フランス。","王家ブルボン家とハプスブルク家の対立が、宗派の一致より重視された。","主体","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","413","95"
"WH-26-01-019","フランスの直接参戦は、三十年戦争の性格をどう変えたか？","新旧両教の宗教戦争から、ヨーロッパの覇権を争う国際戦争へ変化させた。","カトリック国のフランスと、同じカトリックのハプスブルク家が戦った。","結果","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","413","95"
"WH-26-01-020","三十年戦争の四つの段階を、資料の順に答えなさい。","ベーメン・ファルツ戦争、デンマーク戦争、スウェーデン戦争、スウェーデン・フランス戦争。","フランスは直接参戦以前から、新教側への支援を進めていた。","内容","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","413","95"
"WH-26-01-021","1648年、三十年戦争を終結させた多国間の講和条約は？","ウェストファリア条約。","帝国内の政治・宗教問題と、国際的な領土問題を処理した。","用語の特定","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","413","101"
"WH-26-01-022","ウェストファリア条約の講和交渉が開かれた二つの都市は？","ミュンスターとオスナブリュック。","ウェストファリア地方の二都市に、各国の代表が集まった。","場所","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","413","101"
"WH-26-01-023","ウェストファリア条約は、神聖ローマ帝国内の諸侯にどのような政治的権限を認めたか？","ほぼ完全な主権を認め、外国との戦争や条約締結を行えるようにした。","「帝国への忠誠に反しない限り」という建前は残された。","内容","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","413","103"
"WH-26-01-024","ウェストファリア条約によって、神聖ローマ帝国はどのような政治構造になったか？","多数の領邦国家の連合体となり、皇帝の権力は形骸化した。","帝国という枠組みが直ちに消滅したわけではない。","結果","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","413","103"
"WH-26-01-025","ウェストファリア条約で、カトリック・ルター派に加えて公認された宗派は？","カルヴァン派。","アウクスブルクの宗教和議では除外されていた宗派である。","主体","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","413","103"
"WH-26-01-026","アウクスブルクの宗教和議とウェストファリア条約では、公認宗派にどのような違いがあるか？","前者はカトリックとルター派、後者ではカルヴァン派も公認された。","宗派の選択をめぐる規定の拡大を押さえる。","関係","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","413","103"
"WH-26-01-027","ウェストファリア条約で、フランスが獲得した代表的なドイツの地方は？","アルザス地方。","資料には、ロレーヌ地方の一部の獲得も記されている。","場所","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","413","105"
"WH-26-01-028","ウェストファリア条約で、スウェーデンが獲得した北ドイツの代表的な地域は？","西ポンメルン。","バルト海沿岸でのスウェーデンの勢力拡大につながった。","場所","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","413","105"
"WH-26-01-029","ウェストファリア条約で、プロイセンが獲得したポンメルンのどちら側か？","東ポンメルン。","西ポンメルンを獲得したスウェーデンと対比する。","場所","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","413","105"
"WH-26-01-030","ウェストファリア条約で正式に独立を認められた二つの国は？","オランダとスイス。","それまで事実上の独立を進めていた両国の地位が承認された。","主体","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","413","105"
"WH-26-01-031","三十年戦争後、大陸ヨーロッパでハプスブルク家に対して優位に立った王家は？","フランスのブルボン家。","北欧ではスウェーデンが勢力を伸ばした。","主体","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","414","158"
"WH-26-01-032","三十年戦争後、各国が互いの主権を認め、勢力均衡を図る国際秩序を何というか？","主権国家体制。","普遍的な皇帝・教皇の権威だけでなく、国家間の関係が重視された。","用語の特定","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","414","158"
"WH-26-01-033","三十年戦争の惨禍を背景に、国家間にもルールが必要だと国際法を提唱した人物は？","グロティウス。","著書『戦争と平和の法』と結びつけて覚える。","人物","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","414","158"
"WH-26-01-034","グロティウスが国家間のルールの必要性を説いた著書は？","『戦争と平和の法』。","ウェストファリア条約とともに、近代国際法の形成に関わる事項として扱われる。","用語の特定","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","414","158"
"WH-26-01-035","三十年戦争でドイツの社会・経済が深刻な打撃を受けた理由は？","傭兵の略奪や徴税に加え、寒冷化による凶作・飢饉・伝染病が重なったため。","戦闘による損害だけでなく、生活基盤の破壊も大きかった。","原因","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","415","178"
"WH-26-01-036","三十年戦争後、多くの領邦国家のなかから台頭したドイツの二つの国は？","オーストリアとプロイセン。","後にドイツの二つの有力国家として対立する。","主体","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","415","180"
"WH-26-01-037","寒冷化・凶作・人口停滞・戦乱などが重なった、17世紀ヨーロッパの危機を何というか？","17世紀の危機。","三十年戦争の被害を、気候や経済の変化と関連づけるための概念である。","用語の特定","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","415","184"
"WH-26-01-038","資料で、17世紀の危機のなかでも海外貿易を広げ、経済的に繁栄した国とされるのは？","オランダ。","各国が同じように停滞したわけではない点に注意する。","主体","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","415","184"
