"question_id","question","answer","explanation","type","style","source_url","source_file","source_page","source_line"
"WH-28-01-012","アンシャン＝レジームの第一身分と第二身分は、それぞれどの集団か？","第一身分は聖職者、第二身分は貴族。","この二つが免税特権などを持つ特権身分だった。","主体","一問一答","","28_フランス革命.md","446","53"
"WH-28-01-013","革命前のフランスで、特権身分が持っていた主な特権を二つ答えなさい。","免税特権と、農村における領主支配権。","国王が特権身分への課税を目指すと、特権維持を求める反発が起きた。","内容","一問一答","","28_フランス革命.md","446","53"
"WH-28-01-014","革命前のフランスで、聖職者・貴族以外の平民をまとめて何身分と呼んだか？","第三身分。","農民や都市下層民だけでなく、裕福な銀行家・商工業者・土地所有者も含まれた。","用語の特定","一問一答","","28_フランス革命.md","446","53"
"WH-28-01-015","第一・第二身分と第三身分では、租税負担にどのような違いがあったか？","第一・第二身分は免税特権を持ち、第三身分は重い租税負担を担った。","人口の大部分を占める平民に負担が偏る身分秩序が、旧体制の問題となった。","関係","一問一答","","28_フランス革命.md","446","53"
"WH-28-01-016","アンシャン＝レジーム下の農民は、国家への税以外に誰への負担を負っていたか？","領主と教会への負担。","国税だけでなく、領主支配や教会への負担も農民の不満につながった。","内容","一問一答","","28_フランス革命.md","446","53"
"WH-28-01-017","フランスの第三身分には、貧しい農民や都市民のほかにどのような人々が含まれたか？","銀行家、新興の商工業者、土地所有者などの富裕層。","第三身分は経済的に均質な集団ではなく、革命での要求も一様ではなかった。","内容","一問一答","","28_フランス革命.md","447","61"
"WH-28-01-018","革命前のブルジョワジーが、絶対王政下の特権や規制を批判したのはなぜか？","自由な経済活動を妨げる特権や規制を取り除きたかったため。","貴族の特権維持要求とは異なる立場から、旧体制を批判した。","原因","一問一答","","28_フランス革命.md","447","63"
"WH-28-01-019","革命前のフランスで、ブルジョワジーが王権批判に用いた思想は？","啓蒙思想。","カフェやさまざまなサークルを通じて、王政を批判する議論が広がった。","用語の特定","一問一答","","28_フランス革命.md","447","63"
"WH-28-01-020","革命前のフランスで、カフェやサークルの議論を通じて形成され、国王も無視できなくなったものは？","世論。","啓蒙思想による王権批判が、人々の議論の場に広がった。","用語の特定","一問一答","","28_フランス革命.md","447","63"
"WH-28-01-021","財務総監テュルゴが進めようとした経済改革を三つ答えなさい。","穀物の自由取引、ギルドの廃止、賦役の廃止。","重農主義者として、経済活動の自由化を通じた財政再建を目指した。","内容","一問一答","","28_フランス革命.md","447","71"
"WH-28-01-022","テュルゴの財政改革が挫折したのはなぜか？","特権を奪われることを恐れた貴族が反発し、失脚に追い込んだため。","財政再建の必要性と、既存の特権維持が衝突した。","原因","一問一答","","28_フランス革命.md","447","71"
"WH-28-01-023","ネッケルが特権身分への課税を財政再建の課題としたのはなぜか？","従来の税収では借金の利子の支払いで精一杯で、税収を増やす必要があったため。","免税特権の廃止が問題になったが、特権身分の反対を受けた。","原因","一問一答","","28_フランス革命.md","447","73"
"WH-28-01-024","財務総監カロンヌが開いた、国王の任命した特権身分の会議は？","名士会。","この会議でも特権身分の反発は収まらず、財政改革は進まなかった。","用語の特定","一問一答","","28_フランス革命.md","447","73"
"WH-28-01-025","ネッケル失脚後、名士会を開いて財政問題の解決を図った財務総監は？","カロンヌ。","テュルゴ、ネッケルに続いて、特権身分の反発により失脚した。","人物","一問一答","","28_フランス革命.md","447","73"
"WH-28-01-026","1789年に全国三部会が招集されることになった直接の経緯は？","特権身分が新たな課税に反対し、課税するなら全国三部会を開くよう求めたため。","国王は財政改革を進めるために招集を決め、ネッケルを再び財務総監にした。","原因","一問一答","","28_フランス革命.md","447","77"
"WH-28-01-027","貴族・ブルジョワジー・都市民衆・農民の異なる要求が絡み合って進むフランス革命の性格を何というか？","複合革命。","旧体制をめぐって行動した諸階層は、同じ目標だけを共有していたわけではない。","用語の特定","一問一答","","28_フランス革命.md","448","85"
"WH-28-01-028","資料の「複合革命」の説明では、貴族は主に何を守るために行動したか？","免税などの身分的特権。","貴族は、国王による中央集権化や特権への課税にも抵抗した。","内容","一問一答","","28_フランス革命.md","448","89"
"WH-28-01-029","資料の「複合革命」の説明では、ブルジョワジーは主に何を求めたか？","自由な経済活動と富の蓄積。","都市下層民の生活保障要求や、農民の土地要求とは区別する。","内容","一問一答","","28_フランス革命.md","448","90"
"WH-28-01-030","資料の「複合革命」の説明では、都市の民衆は主に何を求めて蜂起したか？","貧しい人々の生活保障。","のちの食糧問題や民衆蜂起につながる要求である。","内容","一問一答","","28_フランス革命.md","448","91"
"WH-28-01-031","資料の「複合革命」の説明では、農民は主に何を目指したか？","領主制の廃止と、自分たちの土地の獲得。","身分的自由と土地をめぐる問題が、農民の行動の中心になった。","内容","一問一答","","28_フランス革命.md","448","92"
"WH-28-01-032","1789年の全国三部会が開かれた場所は？","ヴェルサイユ宮殿。","資料では、ルイ13世時代に停止されて以来175年ぶりの開催とされる。","場所","一問一答","","28_フランス革命.md","448","94"
"WH-28-01-033","貴族出身ながら第三身分の代表となり、革命初期の国民議会を指導した人物は？","ミラボー。","ラ＝ファイエットらとともに、自由主義貴族として立憲君主政を目指した。","人物","一問一答","","28_フランス革命.md","448","94"
"WH-28-01-034","聖職者でありながら第三身分の代表となり、『第三身分とは何か』を著した人物は？","シェイエス。","特権身分を批判するパンフレットにより、第三身分の権利の自覚に影響した。","人物","一問一答","","28_フランス革命.md","448","94"
"WH-28-01-035","シェイエスが特権身分を批判するために著した、革命初期のパンフレットは？","『第三身分とは何か』。","著者は聖職者だったが、第三身分の代表として革命に関わった。","用語の特定","一問一答","","28_フランス革命.md","448","94"
"WH-28-01-036","全国三部会をめぐる国王・特権身分・第三身分の目標を、資料に沿って区別しなさい。","国王は課税による王権強化、特権身分は王権を抑えて特権維持、第三身分は旧体制の打破。","三者の利害の不一致が、会議の対立を深めた。","関係","一問一答","","28_フランス革命.md","448","94"
"WH-28-01-037","全国三部会で、特権身分と第三身分はそれぞれどの議決方式を主張したか？","特権身分は各身分1票の身分別議決、第三身分は議員1人1票の個人別議決。","第一・第二身分は各約300人、第三身分は約600人だった。","関係","一問一答","","28_フランス革命.md","448","96"
"WH-28-01-038","全国三部会で第三身分が個人別議決を求めたのはなぜか？","特権身分全体とほぼ同数の議席を持ち、特権身分からの同調者を加えれば多数を得られたため。","身分別議決では第一・第二身分が結ぶことで、第三身分は2対1で敗れる。","原因","一問一答","","28_フランス革命.md","448","96"
"WH-28-01-039","全国三部会で議決方式の対立が解消しなかった結果、第三身分はどう行動したか？","自らを国民議会と宣言して全国三部会から離脱し、一部の聖職者らの合流を得た。","単なる税制の協議から、誰が国民を代表するのかという問題へ発展した。","結果","一問一答","","28_フランス革命.md","448","96"
"WH-28-01-040","球戯場の誓いで、議員たちは何を誓ったか？","憲法を制定するまで、国民議会を解散しないこと。","議場の閉鎖に対し、別の場所に集まって憲法制定の意思を確認した。","内容","一問一答","","28_フランス革命.md","448","98"
"WH-28-01-041","球戯場の誓い後に多くの聖職者や一部の貴族が合流すると、国王はどう対応したか？","国民議会への合流の動きを認めることになった。","その後、国民議会は憲法制定国民議会と改称し、立憲王政へ向かった。","結果","一問一答","","28_フランス革命.md","448","98"
"WH-28-01-042","全国三部会から憲法制定国民議会が成立するまでの流れを説明しなさい。","課税問題で全国三部会が開かれたが議決方式で対立し、第三身分が国民議会を宣言した。球戯場の誓いと聖職者・貴族の一部の合流を経て、憲法制定国民議会となった。","財政改革の問題が、議会によって王権を制限する動きへつながった。","統合説明","一問一答","","28_フランス革命.md","448","98"
