"question_id","question","answer","explanation","type","style","source_url","source_file","source_page","source_line"
"WH-26-02-023","王権神授説による絶対王政と啓蒙専制君主では、権力を正当化する理屈がどう異なるか？","前者は神が授けた王権を、後者は国家の近代化や人民の幸福のための君主の役割を強調した。","ただし、君主に権力を集中させる点は共通していた。","関係","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","416","218"
"WH-26-02-024","啓蒙専制君主が王権神授説に代わる説明に利用した、啓蒙思想の代表的な政治理論は？","社会契約説。","資料では、国家の近代化のために君主が権力を握るという説明に利用したとされる。","用語の特定","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","416","218"
"WH-26-02-025","三十年戦争後、ハプスブルク家が支配したドイツの有力国家は？","オーストリア。","皇帝位を持ちながら、東方のハプスブルク家領の支配を重視した。","主体","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","416","224"
"WH-26-02-026","1699年、オーストリアがオスマン帝国からハンガリーなどを獲得した条約は？","カルロヴィッツ条約。","東方の領土を拡大し、オーストリアはドイツの強国となった。","用語の特定","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","417","242"
"WH-26-02-027","カルロヴィッツ条約で、オーストリアがオスマン帝国から獲得した主な地域は？","ハンガリーとクロアティア。","西方のドイツだけでなく、東方の支配が重要だった。","場所","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","417","242"
"WH-26-02-028","領土を拡大したオーストリアで、国家の統合が難しかった背景は？","さまざまな民族を含む複合民族国家だったため。","広い領土を持つことが、そのまま統治の一体化を意味するわけではない。","原因","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","417","242"
"WH-26-02-029","男子の後継者がなく、娘マリア＝テレジアに領土を相続させる法を定めた皇帝は？","カール6世。","領土を分割せず、男子がいなければ女子に相続させるとした。","人物","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","417","246"
"WH-26-02-030","オーストリア継承戦争と七年戦争を戦い、軍・行政・産業の改革を進めた女性統治者は？","マリア＝テレジア。","「女帝」と呼ばれるが、本人が神聖ローマ皇帝位に就いたわけではない。","人物","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","417","248"
"WH-26-02-031","マリア＝テレジアが進めた国内改革を挙げなさい。","軍の近代化、行政機関の整備、国内産業の育成、農奴の賦役軽減。","プロイセンとの対抗を背景に、国力の維持・強化を進めた。","内容","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","417","248"
"WH-26-02-032","マリア＝テレジアの夫で、神聖ローマ皇帝に即位した人物は？","フランツ1世。","マリア＝テレジアが政治を主導したことと、皇帝位の所在を区別する。","人物","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","417","248"
"WH-26-02-033","マリア＝テレジアの息子で、単独統治後に宗教寛容や農奴解放を進めた皇帝は？","ヨーゼフ2世。","フリードリヒ2世に影響を受けた、オーストリアの啓蒙専制君主である。","人物","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","417","254"
"WH-26-02-034","ヨーゼフ2世が、カトリック以外の信仰の自由を認めるために発した法令は？","宗教寛容令。","カトリック勢力の強いオーストリアで、宗教政策の改革を進めた。","用語の特定","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","417","256"
"WH-26-02-035","ヨーゼフ2世の農奴解放令は、農民にどのような自由を認めたか？","人格的自由。","資料では賦役労働からの解放は有償とされ、全ての負担が無条件でなくなるわけではない。","内容","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","417","256"
"WH-26-02-036","ヨーゼフ2世は、貴族の税制上の特権をどのように扱ったか？","免税特権を廃止した。","宗教政策だけでなく、身分的な特権の見直しも進めた。","内容","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","417","256"
"WH-26-02-037","ヨーゼフ2世の改革は、その死後どうなったか？","各地の反発を受け、多くが撤回された。","中央集権化や統合を急いだ政策は、広い抵抗を招いた。","結果","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","418","274"
"WH-26-02-038","フリードリヒ2世とヨーゼフ2世は、農奴解放についてどう異なるか？","フリードリヒ2世は農奴を解放せず、ヨーゼフ2世は農奴解放令を発した。","同じ啓蒙専制君主でも、改革の範囲は異なる。","関係","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","418","278"
"WH-26-02-039","プロイセン・オーストリア・ロシアの代表的な啓蒙専制君主を、それぞれ答えなさい。","プロイセンはフリードリヒ2世、オーストリアはヨーゼフ2世、ロシアはエカチェリーナ2世。","国家名・君主名・農奴政策をセットで整理する。","人物","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","418","278"
"WH-26-02-040","フリードリヒ2世とエカチェリーナ2世は、ヴォルテールとの交流でどう異なるか？","フリードリヒ2世は文通に加えて宮廷へ招き、エカチェリーナ2世は文通で交流した。","人物同士の対応関係を、国名だけで覚えない。","関係","一問一答","","26_近世のヨーロッパ③（ドイツ・ロシア）.md","418","283"
