"question_id","question","answer","explanation","type","style","source_url","source_file","source_page","source_line"
"WH-27-04-034","1776年のアメリカ独立宣言を起草した人物は？","トマス＝ジェファソン。","軍の指導者ワシントン、世論に働きかけたペインと区別する。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","439","288"
"WH-27-04-035","アメリカ独立宣言が大陸会議で採択された年月日は？","1776年7月4日。","独立戦争開始の1775年、独立承認の1783年と区別する。","時期","一問一答","","27_産業革命とアメリカ独立革命.md","439","288"
"WH-27-04-036","1777年、アメリカ軍がイギリス軍に勝ち、フランスの参戦を促した戦いは？","サラトガの戦い。","アメリカ側が勝利し得ることを示し、外交面の転機となった。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","439","290"
"WH-27-04-037","アメリカ独立戦争を支援した、フランスの代表的な義勇兵は？","ラ＝ファイエット。","ヨーロッパからの義勇兵は、アメリカ側の戦闘を助けた。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","439","291"
"WH-27-04-038","アメリカ独立戦争にも参加し、のちにポーランドの抵抗運動を指導した人物は？","コシューシコ。","アメリカ独立とポーランド分割の双方に登場する人物である。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","439","291"
"WH-27-04-039","1777年に承認され、主権を持つ13州の緩やかな連合を定めた規約は？","アメリカ連合規約。","1787年の合衆国憲法と区別する。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","439","292"
"WH-27-04-040","駐仏大使として米仏同盟の成立に尽力した人物は？","フランクリン。","アメリカ独立への国際的な支援を広げた。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","439","293"
"WH-27-04-041","1778年にフランスがアメリカ独立戦争へ参戦した時の国王は？","ルイ16世。","アメリカを支援することで、宿敵イギリスに対抗した。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","439","294"
"WH-27-04-042","フランスに続いて、アメリカ側を支援して参戦した二つの国は？","スペインとオランダ。","イギリスは国際的に孤立していった。","主体","一問一答","","27_産業革命とアメリカ独立革命.md","439","295"
"WH-27-04-043","1780年、イギリスの海上封鎖に対抗して結成された、中立国の同盟は？","武装中立同盟。","中立国の貿易を守ることで、間接的にアメリカを援助した。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","439","296"
"WH-27-04-044","アメリカ独立戦争中、武装中立同盟を提唱したロシアの皇帝は？","エカチェリーナ2世。","参戦による直接援助とは異なる形で、イギリスに対抗した。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","439","296"
"WH-27-04-045","1781年、アメリカ・フランス連合軍が大勝し、独立戦争を事実上終結に導いた戦いは？","ヨークタウンの戦い。","フランスの参戦を促したサラトガの戦いと区別する。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","439","299"
"WH-27-04-046","1783年、イギリスがアメリカ合衆国の独立を承認した条約は？","パリ条約。","1763年の英仏植民地戦争後のパリ条約とは、相手と内容が異なる。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","439","300"
"WH-27-04-047","1783年のパリ条約で、アメリカがイギリスから得た地域は？","ミシシッピ川以東のルイジアナ。","イギリスが1763年にフランスから得ていた地域が、アメリカへ移った。","場所","一問一答","","27_産業革命とアメリカ独立革命.md","439","302"
"WH-27-04-048","茶法が植民地商人の反発を招いた理由は？","東インド会社だけが有利な条件で茶を売れるため、植民地商人の営業が脅かされたから。","茶の価格や税だけでなく、貿易上の特権が争点となった。","原因","一問一答","","27_産業革命とアメリカ独立革命.md","440","312"
"WH-27-04-049","ボストン茶会事件に対して、イギリス本国はどのように報復したか？","ボストン港を閉鎖し、マサチューセッツ植民地の自治権を奪うなどした。","一植民地への弾圧が、他の植民地にも共通の問題と受け止められた。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","440","316"
"WH-27-04-050","第1回大陸会議に参加しなかった、13植民地のうちの一つは？","ジョージア。","他の12植民地の代表がフィラデルフィアに集まった。","主体","一問一答","","27_産業革命とアメリカ独立革命.md","440","316"
"WH-27-04-051","第1回大陸会議は本国への抗議として何を決めたか？","本国との通商を断絶し、本国議会が植民地に対して立法することを否定した。","この段階では、直ちに独立や開戦を決めたわけではない。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","440","316"
"WH-27-04-052","独立戦争前、「自由を与えよ、しからずんば死を」と演説したヴァージニアの人物は？","パトリック＝ヘンリ。","本国との武力衝突が予想されるなかで行った演説として紹介される。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","440","318"
"WH-27-04-053","レキシントン・コンコードの武力衝突が起きた直接のきっかけは？","植民地側の武器を押収しようとした本国軍に、民兵が抵抗したこと。","本国の統制強化と、植民地の自衛準備が衝突した。","原因","一問一答","","27_産業革命とアメリカ独立革命.md","440","318"
"WH-27-04-054","第1回大陸会議と第2回大陸会議は、開戦との前後関係がどう異なるか？","第1回は開戦前の抗議・連携、第2回は武力衝突後に開かれ、ワシントンを総司令官に任命した。","抗議から戦争へ、状況が変わったことを押さえる。","関係","一問一答","","27_産業革命とアメリカ独立革命.md","440","322"
"WH-27-04-055","独立戦争期の植民地で、独立を主張する人々と本国を支持する人々の呼び名は？","愛国派（パトリオット）と忠誠派（ロイヤリスト）。","植民地住民全員が初めから独立を支持していたわけではなく、中立派もいた。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","441","330"
"WH-27-04-056","『コモン＝センス』は、植民地の政治的将来について何を主張したか？","イギリスからの分離独立と、共和政の樹立。","独立をためらう人々に働きかけ、支持を広げた。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","441","332"
"WH-27-04-057","アメリカ独立宣言が、人間に与えられた権利として挙げた三つのものは？","生命、自由、幸福の追求。","人民の権利を根拠に、独立を正当化した。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","441","334"
"WH-27-04-058","アメリカ独立宣言が革命権の根拠とした、イギリスの思想家は？","ロック。","被統治者の同意や、新たな政府を設ける人民の権利と結びつく。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","441","334"
"WH-27-04-059","独立宣言は、政府の権力は何に由来すると述べたか？","被統治者の同意。","政府の権力を、国王の血統や神授の王権だけから説明するのとは異なる。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","441","334"
"WH-27-04-060","独立宣言の自由・権利の主張には、どのような限界があったか？","黒人奴隷制度への批判が削られ、先住民に対しても排他的な記述があった。","資料では、宣言の理念と、その適用範囲の限界を併せて説明している。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","441","334"
"WH-27-04-061","独立宣言の発表は、外国からの支援を求めるうえでどのような意味を持ったか？","戦いを単なる本国への反乱ではなく、独立国どうしの戦争として示し、外国の介入を求めやすくした。","資料が示す、独立宣言の国際政治上の意義である。","結果","一問一答","","27_産業革命とアメリカ独立革命.md","441","336"
"WH-27-04-062","サラトガの戦いでの勝利が、フランスの参戦を促した理由は？","アメリカ側がイギリス軍に勝利できることを示したため。","フランクリンの交渉と結びつき、米仏同盟が成立した。","原因","一問一答","","27_産業革命とアメリカ独立革命.md","442","384"
"WH-27-04-063","武装中立同盟は、イギリスの海上封鎖にどう対抗したか？","中立国の貿易の自由を主張し、武装してそれを守る立場をとった。","アメリカ側への直接参戦とは異なり、間接的な援助となった。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","442","384"
"WH-27-04-064","サラトガの戦いとヨークタウンの戦いは、独立戦争の展開上どう異なるか？","サラトガはフランスの参戦を促し、ヨークタウンは英軍の敗北で講和への転機となった。","外交的支援の拡大と、戦争の事実上の終結を区別する。","関係","一問一答","","27_産業革命とアメリカ独立革命.md","443","392"
"WH-27-04-065","1763年と1783年のパリ条約は、アメリカ大陸について何を決めた点で異なるか？","1763年は英仏植民地抗争の結果としてイギリス領を拡大し、1783年はアメリカの独立を承認して領土を与えた。","同じ条約名でも、戦争と当事者を確認する必要がある。","関係","一問一答","","27_産業革命とアメリカ独立革命.md","443","392"
"WH-27-04-066","アメリカ連合規約では、各州と中央の連合会議の関係はどう定められたか？","主権を持つ13州が緩やかに連合し、連合会議で各州が1票を持った。","中央の権限は弱く、各州の意見を調整する性格が強かった。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","443","396"
"WH-27-04-067","アメリカ連合規約のもとで、中央の連合会議に不足していた主な権限は？","課税権、常備軍、通貨を規制する力。","国家として戦争の債務などを処理するうえで、弱点となった。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","443","396"
"WH-27-04-068","独立後、アメリカで新たな憲法の制定が必要とされた主な理由は？","中央政府が弱く、課税権もないため、対外債務の返済など国家運営が難しかったため。","独立の達成と、統一的に機能する政府の形成は別の課題だった。","原因","一問一答","","27_産業革命とアメリカ独立革命.md","443","396"
"WH-27-04-069","1787年、ワシントンを議長に憲法制定会議が開かれた都市は？","フィラデルフィア。","大陸会議に続き、新しい国家体制を決める場となった。","場所","一問一答","","27_産業革命とアメリカ独立革命.md","443","396"
"WH-27-04-070","合衆国憲法の制定に際し、中央政府を強化して連邦の統合を目指した勢力は？","連邦派（フェデラリスト）。","各州の主権を重視する反連邦派と対立した。","主体","一問一答","","27_産業革命とアメリカ独立革命.md","443","398"
"WH-27-04-071","合衆国憲法の制定に際し、主権を持つ州の緩やかな連合を重視した勢力は？","反連邦派（アンチ・フェデラリスト／州権派）。","連邦政府への権力集中を警戒した。","主体","一問一答","","27_産業革命とアメリカ独立革命.md","443","398"
"WH-27-04-072","1787年、アメリカの新たな国家体制を定めた成文憲法は？","アメリカ合衆国憲法。","1777年に承認されたアメリカ連合規約と区別する。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","443","398"
"WH-27-04-073","アメリカ合衆国憲法が制定されたのは何年か？","1787年。","1776年の独立宣言、1783年の独立承認より後である。","時期","一問一答","","27_産業革命とアメリカ独立革命.md","443","398"
"WH-27-04-074","アメリカ合衆国憲法が共和政の基礎とした、主権が人民にあるという原則は？","人民主権。","ただし、資料では先住民や黒人奴隷の権利が保障されなかった点も指摘されている。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","444","408"
"WH-27-04-075","中央政府を強化する一方、各州にも大幅な自治権を認める、合衆国の原則は？","連邦主義。","中央に全てを集中させることとも、単なる州の緩やかな連合とも異なる。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","444","408"
"WH-27-04-076","合衆国憲法のもとで、連邦政府に認められた主な権限は？","徴税権、通商規制権、常備軍の保持など。","連合規約下の中央政府の弱点を補うものだった。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","444","408"
"WH-27-04-077","合衆国憲法が採用した、行政・立法・司法を分ける原則は？","三権分立。","権力を一つの機関に集中させない仕組みである。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","444","408"
"WH-27-04-078","アメリカ合衆国の三権分立の考え方に影響を与えた思想家は？","モンテスキュー。","独立宣言の革命権に影響したロックと区別する。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","444","408"
"WH-27-04-079","アメリカ合衆国の行政権・立法権・司法権を担当する機関を、それぞれ答えなさい。","行政は大統領、立法は連邦議会、司法は裁判所で、最高位は最高裁判所。","三つの権力と、その担当機関を対応させる。","関係","一問一答","","27_産業革命とアメリカ独立革命.md","444","408"
"WH-27-04-080","合衆国憲法に基づく大統領の任期と、選び方は？","任期4年で、間接選挙によって選ばれる。","連邦議会や最高裁判所とは異なる行政の担い手である。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","444","408"
"WH-27-04-081","アメリカ連邦議会の上院と下院は、議員の配分がどう異なるか？","上院は各州2名、下院は人口に比例して議員を選出する。","州の平等と、人口に応じた代表を組み合わせた仕組みである。","関係","一問一答","","27_産業革命とアメリカ独立革命.md","444","408"
"WH-27-04-082","連邦議会で条約の批准などに関わり、外交面で優位にあるのは上院・下院のどちらか？","上院。","上下両院の議員配分だけでなく、役割の違いも押さえる。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","444","408"
"WH-27-04-083","最高裁判所が、法律が憲法に違反していないか判断する権限は？","違憲立法審査権。","司法の役割として資料に説明されている。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","444","408"
"WH-27-04-084","反連邦派の要請を受けて加えられた憲法修正条項10カ条は、何を保障したか？","基本的人権。","中央政府の強化とともに、個人の権利の保障が求められた。","内容","一問一答","","27_産業革命とアメリカ独立革命.md","444","408"
"WH-27-04-085","アメリカ連合規約と合衆国憲法では、中央政府の力がどう異なるか？","連合規約では中央が弱く、合衆国憲法では徴税・通商規制・軍事などの権限を持つ連邦政府を設けた。","ただし、憲法のもとでも各州の大幅な自治権は残された。","関係","一問一答","","27_産業革命とアメリカ独立革命.md","444","408"
"WH-27-04-086","アメリカ合衆国の初代大統領となった人物は？","ワシントン。","独立戦争の総司令官から、新国家の大統領となった。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","444","410"
"WH-27-04-087","ワシントン政権で国務長官を務め、反連邦派の中心となった人物は？","トマス＝ジェファソン。","財務長官ハミルトンの連邦派と対立した。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","444","410"
"WH-27-04-088","ワシントン政権で財務長官を務め、連邦派の中心となった人物は？","ハミルトン。","中央政府の強化を重視する側の指導者として登場する。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","444","410"
"WH-27-04-089","ジェファソンを中心とする反連邦派から形成された政党は？","リパブリカン党（民主共和党）。","ハミルトンを中心とするフェデラリストと対立した。","主体","一問一答","","27_産業革命とアメリカ独立革命.md","444","410"
"WH-27-04-090","1800年の大統領選挙で、リパブリカン党から選ばれた人物は？","トマス＝ジェファソン。","資料では、この政権交代を「1800年の革命」と呼んでいる。","人物","一問一答","","27_産業革命とアメリカ独立革命.md","444","410"
"WH-27-04-091","1800年の選挙によるジェファソンへの平和的な政権交代は、何と呼ばれたか？","1800年の革命。","武力で政府を倒す革命ではなく、選挙による政権交代を指す呼び名である。","用語の特定","一問一答","","27_産業革命とアメリカ独立革命.md","444","410"
