"question_id","question","answer","explanation","type","style","source_url","source_file","source_page","source_line"
"WH-28-04-016","第1回対仏大同盟結成の背景となった、フランスでの出来事と対外行動は？","ルイ16世の処刑と、フランス軍によるベルギー占領。","諸国は自国への革命波及や、フランスの勢力拡大を警戒した。","原因","一問一答","","28_フランス革命.md","455","283"
"WH-28-04-017","第1回対仏大同盟の結成を呼びかけたイギリス首相は？","ピット。","資料では、各国を結びつけてフランスを包囲しようとした人物として説明される。","人物","一問一答","","28_フランス革命.md","455","283"
"WH-28-04-018","1793年、革命の波及を警戒する諸国が結成したフランス包囲網は？","第1回対仏大同盟。","ルイ16世の処刑やベルギー占領が、結成の背景となった。","用語の特定","一問一答","","28_フランス革命.md","456","293"
"WH-28-04-019","国民に兵役を義務づけ、強制的に戦争へ動員する制度は？","徴兵制。","資料では、自発的参加の義勇兵との違いが強調されている。","用語の特定","一問一答","","28_フランス革命.md","456","293"
"WH-28-04-020","フランス革命期の義勇兵の募集と徴兵制では、兵士を集める原則がどう違うか？","義勇兵は自発的参加、徴兵制は国民の義務としての強制的動員。","対外戦争に必要な兵力の確保が、徴兵制導入の背景だった。","関係","一問一答","","28_フランス革命.md","456","293"
"WH-28-04-021","ヴァンデーの農民が徴兵に反発した理由は？","働き手を取られると生活できなくなると考えたため。","資料は、王党派や教会がこの反乱を反革命に利用しようとしたと説明する。","原因","一問一答","","28_フランス革命.md","456","293"
"WH-28-04-022","革命裁判所と公安委員会の役割を区別しなさい。","革命裁判所は反革命派とされた人々の審理・処罰、公安委員会は危機対応や中央集権的な統制を担った。","どちらも恐怖政治と結びつくが、裁判機関と統制機関の違いがある。","関係","一問一答","","28_フランス革命.md","456","297"
"WH-28-04-023","山岳派は国民公会で主導権を確立するため、ジロンド派にどう対応したか？","サン＝キュロットの民衆運動を利用し、ジロンド派議員を議会から追放した。","逮捕されたジロンド派議員・大臣の多くが処刑されたと本文は述べる。","内容","一問一答","","28_フランス革命.md","456","297"
"WH-28-04-024","山岳派が革命の敵とした人々を裁判・処刑しながら進めた政治を何というか？","恐怖政治（ジャコバン独裁）。","反革命派だけでなく、のちには山岳派内部の対立者も標的となった。","用語の特定","一問一答","","28_フランス革命.md","456","297"
"WH-28-04-025","1793年憲法が定めた主権・選挙・生活上の権利を答えなさい。","主権在民、男子普通選挙、人民の生活権・労働権。","1791年憲法の立憲君主政と財産制限選挙とは異なる。","内容","一問一答","","28_フランス革命.md","456","299"
"WH-28-04-026","1793年憲法は実際に施行されたか？","施行されなかった。","革命の激化を理由に延期され、結局実施に至らなかった。","結果","一問一答","","28_フランス革命.md","456","299"
"WH-28-04-027","国民公会期、亡命貴族の土地はどのように処分されたか？","市民に安く分けられた。","この土地処分と、封建地代の無償廃止は区別して押さえる。","内容","一問一答","","28_フランス革命.md","456","299"
"WH-28-04-028","1793年7月、国民公会は封建地代をどのように処理したか？","無条件・無償で廃止した。","1789年には地代の廃止が有償だった点と対照的である。","内容","一問一答","","28_フランス革命.md","456","299"
"WH-28-04-029","最高価格令が上限を定めた対象を、物価以外も含めて答えなさい。","食糧・生活必需品の価格と賃金。","賃金も低く抑えられたことが、のちの都市民衆の不満と結びついた。","内容","一問一答","","28_フランス革命.md","456","299"
"WH-28-04-030","土地を得た農民が革命の進展に慎重になった理由を、資料に沿って答えなさい。","獲得した自分の土地を守ることを重視するようになったため。","資料は、この変化を「農民の保守化」と説明している。","原因","一問一答","","28_フランス革命.md","456","303"
"WH-28-04-031","キリスト教否定運動を進め、理性崇拝の宗教を導入した山岳派内の人物は？","エベール。","のちにロベスピエールによる粛清の対象となった。","人物","一問一答","","28_フランス革命.md","457","311"
"WH-28-04-032","革命暦の採用とキリスト教否定運動は、どのように関連していたか？","キリスト教と結びつくグレゴリウス暦を廃止し、革命暦を採用する改革が否定運動の一環となった。","資料では、旧王権と結びついたカトリック教会への攻撃とも関連づけられる。","関係","一問一答","","28_フランス革命.md","457","311"
"WH-28-04-033","1789年と1793年の封建的特権廃止は、地代の扱いがどう異なるか？","1789年は地代の廃止が有償、1793年は封建地代を無条件・無償で廃止。","農民の身分的自由の承認と、地代の無償廃止を同時の出来事にしない。","関係","一問一答","","28_フランス革命.md","457","315"
"WH-28-04-034","1793年、シャルロット＝コルデに暗殺された山岳派初期の実力者は？","マラー。","資料では、死後に革命の殉教者として扱われたと説明される。","人物","一問一答","","28_フランス革命.md","457","325"
"WH-28-04-035","公安委員会を指導し、恐怖政治の中心となった山岳派の指導者は？","ロベスピエール。","ジロンド派・王党派に加え、山岳派内部の対立者への弾圧も進んだ。","人物","一問一答","","28_フランス革命.md","457","325"
"WH-28-04-036","ブルボン朝の徴税請負人でもあり、恐怖政治で処刑された化学者は？","ラヴォワジェ。","政治史と科学史を結びつけて登場する人物である。","人物","一問一答","","28_フランス革命.md","457","325"
"WH-28-04-037","山岳派内で恐怖政治を批判し、ロベスピエールのもとで処刑された人物は？","ダントン。","同じく処刑されたエベールは、民衆運動を背景とする急進的な立場だった。","人物","一問一答","","28_フランス革命.md","458","335"
"WH-28-04-038","恐怖政治末期、エベールとダントンはそれぞれどのような立場から排除されたか？","エベールは民衆運動を背景とする極左派、ダントンは恐怖政治を批判する右派として排除された。","山岳派内部の異なる立場が、ともに粛清の対象となった。","関係","一問一答","","28_フランス革命.md","458","335"
"WH-28-04-039","恐怖政治末期、ブルジョワジーとパリの民衆はそれぞれ何に不満を持ったか？","ブルジョワジーは経済統制に、パリの民衆は低い賃金や食糧不足に不満を持った。","外国との戦争が有利になる一方で、国内の統制への不満が強まった。","原因","一問一答","","28_フランス革命.md","458","337"
"WH-28-04-040","ロベスピエールが人々の連帯感を取り戻そうとして行った祭典は？","至高存在の祭典。","資料では、かえって孤立を深めたと説明されている。","用語の特定","一問一答","","28_フランス革命.md","458","337"
"WH-28-04-041","ロベスピエールとその一派が失脚・処刑され、恐怖政治が終わった政変は？","テルミドールの反動（テルミドール9日のクーデタ）。","1794年の政変で、その後は旧ジロンド派が政府に復活した。","用語の特定","一問一答","","28_フランス革命.md","458","339"
"WH-28-04-042","テルミドールの反動は、革命政府の主導権をどう変えたか？","ロベスピエールとその一派が処刑され、旧ジロンド派が政府に復活した。","この後の政治過程は、次回の総裁政府成立につながる。","結果","一問一答","","28_フランス革命.md","458","339"
"WH-28-04-043","国民公会期の政治を、共和政成立・山岳派支配・その終結の順に説明しなさい。","男子普通選挙で成立した国民公会が王政を廃止し、ルイ16世を処刑した。山岳派はジロンド派を追放して恐怖政治を進めたが、テルミドールの反動でロベスピエールらが失脚した。","対外戦争、民衆運動、党派対立が重なって政治が変化した。","統合説明","一問一答","","28_フランス革命.md","458","339"
