"question_id","question","answer","explanation","type","style","source_url","source_file","source_page","source_line"
"WH-25-03-016","1598年、アンリ4世がユグノーの信仰の自由を認めて発した王令は？","ナントの王令。","ユグノー戦争の収束と、フランス国内の統合につながった。","用語の特定","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","403","291"
"WH-25-03-017","ナントの王令が発布されたのは何年か？","1598年。","ルイ14世による廃止は1685年であり、発布と廃止を区別する。","時期","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","403","291"
"WH-25-03-018","ナントの王令は、ユグノーに何を認めたか？","個人の信仰の自由と、制限はあるもののカトリック教徒とほぼ平等の市民権。","全ての宗教を無制限に認めた法令、と広げて覚えない。","内容","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","403","291"
"WH-25-03-019","ナントの王令は、フランスの商工業と王権にどのような影響を与えたか？","ユグノーの商工業者が国内に定住し、商工業の発展と王権を支える財源の確保につながった。","宗教的な安定が、経済や国家統合にも影響した。","結果","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","403","293"
"WH-25-03-020","アウクスブルクの宗教和議とナントの王令は、誰に信仰の選択を認めた点で異なるか？","前者は諸侯に、後者はユグノー個人に認めた。","アウクスブルクではカトリックとルター派が対象で、カルヴァン派は除外された。","関係","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","403","297"
"WH-25-03-021","アンリ4世のもとで財務総監となり、財政改革を進めた人物は？","シュリ。","ルイ14世時代の財務総監コルベールと取り違えない。","人物","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","404","311"
"WH-25-03-022","アンリ4世は、貴族と官僚をどのように用いて王権を強化したか？","中小貴族を官僚に登用し、地方へ派遣して大貴族を抑えた。","内戦を収束させた後、国内支配の整備を進めた。","内容","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","404","311"
"WH-25-03-023","アンリ4世の援助を受けてカナダを探検し、ケベック建設に関わった人物は？","シャンプラン。","アンリ4世は財政改革とともに、海外進出も進めようとした。","人物","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","404","311"
"WH-25-03-024","アンリ4世時代、シャンプランの探検を背景にフランスが建設したカナダの拠点は？","ケベック。","北米でのフランス植民地経営の拠点となった。","場所","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","404","311"
"WH-25-03-025","アンリ4世がユグノー戦争を収め、王権強化を進めた経緯を説明しなさい。","カトリックに改宗して支持を広げ、ナントの王令でユグノーの信仰を認めた。国内統合後は官僚の登用や財政改革を進めた。","宗教上の妥協と、政治・経済面の国家建設を結びつける。","統合説明","一問一答","","25_近世のヨーロッパ②（イギリス・フランス）.md","404","313"
